encoder_seed,encoder_run,seed,true_dataset,predicted_dataset,count,source,feature_set,shuffled_label_control
2026,journal_confirmatory_3domain_m_weakalign_steps2000_seed2026,2033,ninapro_db10_meganepro,physionet_hyser,1039,journal_confirmatory_3domain_m_weakalign_steps2000_seed2026,pretrained_embedding,True
2026,journal_confirmatory_3domain_m_weakalign_steps2000_seed2026,2033,physionet_grabmyo,ninapro_db10_meganepro,733,journal_confirmatory_3domain_m_weakalign_steps2000_seed2026,pretrained_embedding,True
2026,journal_confirmatory_3domain_m_weakalign_steps2000_seed2026,2033,physionet_grabmyo,physionet_grabmyo,802,journal_confirmatory_3domain_m_weakalign_steps2000_seed2026,pretrained_embedding,True
2026,journal_confirmatory_3domain_m_weakalign_steps2000_seed2026,2033,physionet_grabmyo,physionet_hyser,792,journal_confirmatory_3domain_m_weakalign_steps2000_seed2026,pretrained_embedding,True
2026,journal_confirmatory_3domain_m_weakalign_steps2000_seed2026,2033,physionet_hyser,ninapro_db10_meganepro,752,journal_confirmatory_3domain_m_weakalign_steps2000_seed2026,pretrained_embedding,True
2026,journal_confirmatory_3domain_m_weakalign_steps2000_seed2026,2033,physionet_hyser,physionet_grabmyo,683,journal_confirmatory_3domain_m_weakalign_steps2000_seed2026,pretrained_embedding,True
2026,journal_confirmatory_3domain_m_weakalign_steps2000_seed2026,2033,physionet_hyser,physionet_hyser,875,journal_confirmatory_3domain_m_weakalign_steps2000_seed2026,pretrained_embedding,True
2026,journal_confirmatory_3domain_m_weakalign_steps2000_seed2026,2034,ninapro_db10_meganepro,ninapro_db10_meganepro,2275,journal_confirmatory_3domain_m_weakalign_steps2000_seed2026,pretrained_embedding,False
2026,journal_confirmatory_3domain_m_weakalign_steps2000_seed2026,2034,ninapro_db10_meganepro,physionet_grabmyo,1,journal_confirmatory_3domain_m_weakalign_steps2000_seed2026,pretrained_embedding,False
2026,journal_confirmatory_3domain_m_weakalign_steps2000_seed2026,2034,ninapro_db10_meganepro,physionet_hyser,0,journal_confirmatory_3domain_m_weakalign_steps2000_seed2026,pretrained_embedding,False
2026,journal_confirmatory_3domain_m_weakalign_steps2000_seed2026,2034,physionet_grabmyo,ninapro_db10_meganepro,2,journal_confirmatory_3domain_m_weakalign_steps2000_seed2026,pretrained_embedding,False
2026,journal_confirmatory_3domain_m_weakalign_steps2000_seed2026,2034,physionet_grabmyo,physionet_grabmyo,2278,journal_confirmatory_3domain_m_weakalign_steps2000_seed2026,pretrained_embedding,False
2026,journal_confirmatory_3domain_m_weakalign_steps2000_seed2026,2034,physionet_grabmyo,physionet_hyser,0,journal_confirmatory_3domain_m_weakalign_steps2000_seed2026,pretrained_embedding,False
2026,journal_confirmatory_3domain_m_weakalign_steps2000_seed2026,2034,physionet_hyser,ninapro_db10_meganepro,0,journal_confirmatory_3domain_m_weakalign_steps2000_seed2026,pretrained_embedding,False
2026,journal_confirmatory_3domain_m_weakalign_steps2000_seed2026,2034,physionet_hyser,physionet_grabmyo,0,journal_confirmatory_3domain_m_weakalign_steps2000_seed2026,pretrained_embedding,False
2026,journal_confirmatory_3domain_m_weakalign_steps2000_seed2026,2034,physionet_hyser,physionet_hyser,2264,journal_confirmatory_3domain_m_weakalign_steps2000_seed2026,pretrained_embedding,False
2026,journal_confirmatory_3domain_m_weakalign_steps2000_seed2026,2034,ninapro_db10_meganepro,ninapro_db10_meganepro,973,journal_confirmatory_3domain_m_weakalign_steps2000_seed2026,pretrained_embedding,True
2026,journal_confirmatory_3domain_m_weakalign_steps2000_seed2026,2034,ninapro_db10_meganepro,physionet_grabmyo,769,journal_confirmatory_3domain_m_weakalign_steps2000_seed2026,pretrained_embedding,True
2026,journal_confirmatory_3domain_m_weakalign_steps2000_seed2026,2034,ninapro_db10_meganepro,physionet_hyser,534,journal_confirmatory_3domain_m_weakalign_steps2000_seed2026,pretrained_embedding,True
2026,journal_confirmatory_3domain_m_weakalign_steps2000_seed2026,2034,physionet_grabmyo,ninapro_db10_meganepro,837,journal_confirmatory_3domain_m_weakalign_steps2000_seed2026,pretrained_embedding,True
2026,journal_confirmatory_3domain_m_weakalign_steps2000_seed2026,2034,physionet_grabmyo,physionet_grabmyo,720,journal_confirmatory_3domain_m_weakalign_steps2000_seed2026,pretrained_embedding,True
2026,journal_confirmatory_3domain_m_weakalign_steps2000_seed2026,2034,physionet_grabmyo,physionet_hyser,723,journal_confirmatory_3domain_m_weakalign_steps2000_seed2026,pretrained_embedding,True
2026,journal_confirmatory_3domain_m_weakalign_steps2000_seed2026,2034,physionet_hyser,ninapro_db10_meganepro,759,journal_confirmatory_3domain_m_weakalign_steps2000_seed2026,pretrained_embedding,True
2026,journal_confirmatory_3domain_m_weakalign_steps2000_seed2026,2034,physionet_hyser,physionet_grabmyo,830,journal_confirmatory_3domain_m_weakalign_steps2000_seed2026,pretrained_embedding,True
2026,journal_confirmatory_3domain_m_weakalign_steps2000_seed2026,2034,physionet_hyser,physionet_hyser,675,journal_confirmatory_3domain_m_weakalign_steps2000_seed2026,pretrained_embedding,True
2026,journal_confirmatory_3domain_m_weakalign_steps2000_seed2026,2035,ninapro_db10_meganepro,ninapro_db10_meganepro,2293,journal_confirmatory_3domain_m_weakalign_steps2000_seed2026,pretrained_embedding,False
2026,journal_confirmatory_3domain_m_weakalign_steps2000_seed2026,2035,ninapro_db10_meganepro,physionet_grabmyo,2,journal_confirmatory_3domain_m_weakalign_steps2000_seed2026,pretrained_embedding,False
2026,journal_confirmatory_3domain_m_weakalign_steps2000_seed2026,2035,ninapro_db10_meganepro,physionet_hyser,0,journal_confirmatory_3domain_m_weakalign_steps2000_seed2026,pretrained_embedding,False
2026,journal_confirmatory_3domain_m_weakalign_steps2000_seed2026,2035,physionet_grabmyo,ninapro_db10_meganepro,1,journal_confirmatory_3domain_m_weakalign_steps2000_seed2026,pretrained_embedding,False
2026,journal_confirmatory_3domain_m_weakalign_steps2000_seed2026,2035,physionet_grabmyo,physionet_grabmyo,2318,journal_confirmatory_3domain_m_weakalign_steps2000_seed2026,pretrained_embedding,False
2026,journal_confirmatory_3domain_m_weakalign_steps2000_seed2026,2035,physionet_grabmyo,physionet_hyser,0,journal_confirmatory_3domain_m_weakalign_steps2000_seed2026,pretrained_embedding,False
2026,journal_confirmatory_3domain_m_weakalign_steps2000_seed2026,2035,physionet_hyser,ninapro_db10_meganepro,0,journal_confirmatory_3domain_m_weakalign_steps2000_seed2026,pretrained_embedding,False
2026,journal_confirmatory_3domain_m_weakalign_steps2000_seed2026,2035,physionet_hyser,physionet_grabmyo,0,journal_confirmatory_3domain_m_weakalign_steps2000_seed2026,pretrained_embedding,False
2026,journal_confirmatory_3domain_m_weakalign_steps2000_seed2026,2035,physionet_hyser,physionet_hyser,2343,journal_confirmatory_3domain_m_weakalign_steps2000_seed2026,pretrained_embedding,False
2026,journal_confirmatory_3domain_m_weakalign_steps2000_seed2026,2035,ninapro_db10_meganepro,ninapro_db10_meganepro,657,journal_confirmatory_3domain_m_weakalign_steps2000_seed2026,pretrained_embedding,True
2026,journal_confirmatory_3domain_m_weakalign_steps2000_seed2026,2035,ninapro_db10_meganepro,physionet_grabmyo,714,journal_confirmatory_3domain_m_weakalign_steps2000_seed2026,pretrained_embedding,True
2026,journal_confirmatory_3domain_m_weakalign_steps2000_seed2026,2035,ninapro_db10_meganepro,physionet_hyser,924,journal_confirmatory_3domain_m_weakalign_steps2000_seed2026,pretrained_embedding,True
2026,journal_confirmatory_3domain_m_weakalign_steps2000_seed2026,2035,physionet_grabmyo,ninapro_db10_meganepro,733,journal_confirmatory_3domain_m_weakalign_steps2000_seed2026,pretrained_embedding,True
2026,journal_confirmatory_3domain_m_weakalign_steps2000_seed2026,2035,physionet_grabmyo,physionet_grabmyo,910,journal_confirmatory_3domain_m_weakalign_steps2000_seed2026,pretrained_embedding,True
2026,journal_confirmatory_3domain_m_weakalign_steps2000_seed2026,2035,physionet_grabmyo,physionet_hyser,676,journal_confirmatory_3domain_m_weakalign_steps2000_seed2026,pretrained_embedding,True
2026,journal_confirmatory_3domain_m_weakalign_steps2000_seed2026,2035,physionet_hyser,ninapro_db10_meganepro,811,journal_confirmatory_3domain_m_weakalign_steps2000_seed2026,pretrained_embedding,True
2026,journal_confirmatory_3domain_m_weakalign_steps2000_seed2026,2035,physionet_hyser,physionet_grabmyo,730,journal_confirmatory_3domain_m_weakalign_steps2000_seed2026,pretrained_embedding,True
2026,journal_confirmatory_3domain_m_weakalign_steps2000_seed2026,2035,physionet_hyser,physionet_hyser,802,journal_confirmatory_3domain_m_weakalign_steps2000_seed2026,pretrained_embedding,True
2027,journal_confirmatory_3domain_m_weakalign_steps2000_seed2027,2026,ninapro_db10_meganepro,ninapro_db10_meganepro,2324,journal_confirmatory_3domain_m_weakalign_steps2000_seed2027,pretrained_embedding,False
2027,journal_confirmatory_3domain_m_weakalign_steps2000_seed2027,2026,ninapro_db10_meganepro,physionet_grabmyo,0,journal_confirmatory_3domain_m_weakalign_steps2000_seed2027,pretrained_embedding,False
2027,journal_confirmatory_3domain_m_weakalign_steps2000_seed2027,2026,ninapro_db10_meganepro,physionet_hyser,0,journal_confirmatory_3domain_m_weakalign_steps2000_seed2027,pretrained_embedding,False
2027,journal_confirmatory_3domain_m_weakalign_steps2000_seed2027,2026,physionet_grabmyo,ninapro_db10_meganepro,0,journal_confirmatory_3domain_m_weakalign_steps2000_seed2027,pretrained_embedding,False
2027,journal_confirmatory_3domain_m_weakalign_steps2000_seed2027,2026,physionet_grabmyo,physionet_grabmyo,2310,journal_confirmatory_3domain_m_weakalign_steps2000_seed2027,pretrained_embedding,False
2027,journal_confirmatory_3domain_m_weakalign_steps2000_seed2027,2026,physionet_grabmyo,physionet_hyser,0,journal_confirmatory_3domain_m_weakalign_steps2000_seed2027,pretrained_embedding,False
2027,journal_confirmatory_3domain_m_weakalign_steps2000_seed2027,2026,physionet_hyser,ninapro_db10_meganepro,0,journal_confirmatory_3domain_m_weakalign_steps2000_seed2027,pretrained_embedding,False
2027,journal_confirmatory_3domain_m_weakalign_steps2000_seed2027,2026,physionet_hyser,physionet_grabmyo,0,journal_confirmatory_3domain_m_weakalign_steps2000_seed2027,pretrained_embedding,False
2027,journal_confirmatory_3domain_m_weakalign_steps2000_seed2027,2026,physionet_hyser,physionet_hyser,2295,journal_confirmatory_3domain_m_weakalign_steps2000_seed2027,pretrained_embedding,False
2027,journal_confirmatory_3domain_m_weakalign_steps2000_seed2027,2026,ninapro_db10_meganepro,ninapro_db10_meganepro,979,journal_confirmatory_3domain_m_weakalign_steps2000_seed2027,pretrained_embedding,True
2027,journal_confirmatory_3domain_m_weakalign_steps2000_seed2027,2026,ninapro_db10_meganepro,physionet_grabmyo,697,journal_confirmatory_3domain_m_weakalign_steps2000_seed2027,pretrained_embedding,True
2027,journal_confirmatory_3domain_m_weakalign_steps2000_seed2027,2026,ninapro_db10_meganepro,physionet_hyser,648,journal_confirmatory_3domain_m_weakalign_steps2000_seed2027,pretrained_embedding,True
2027,journal_confirmatory_3domain_m_weakalign_steps2000_seed2027,2026,physionet_grabmyo,ninapro_db10_meganepro,792,journal_confirmatory_3domain_m_weakalign_steps2000_seed2027,pretrained_embedding,True
2027,journal_confirmatory_3domain_m_weakalign_steps2000_seed2027,2026,physionet_grabmyo,physionet_grabmyo,818,journal_confirmatory_3domain_m_weakalign_steps2000_seed2027,pretrained_embedding,True
2027,journal_confirmatory_3domain_m_weakalign_steps2000_seed2027,2026,physionet_grabmyo,physionet_hyser,700,journal_confirmatory_3domain_m_weakalign_steps2000_seed2027,pretrained_embedding,True
2027,journal_confirmatory_3domain_m_weakalign_steps2000_seed2027,2026,physionet_hyser,ninapro_db10_meganepro,755,journal_confirmatory_3domain_m_weakalign_steps2000_seed2027,pretrained_embedding,True
2027,journal_confirmatory_3domain_m_weakalign_steps2000_seed2027,2026,physionet_hyser,physionet_grabmyo,786,journal_confirmatory_3domain_m_weakalign_steps2000_seed2027,pretrained_embedding,True
2027,journal_confirmatory_3domain_m_weakalign_steps2000_seed2027,2026,physionet_hyser,physionet_hyser,754,journal_confirmatory_3domain_m_weakalign_steps2000_seed2027,pretrained_embedding,True
2027,journal_confirmatory_3domain_m_weakalign_steps2000_seed2027,2027,ninapro_db10_meganepro,ninapro_db10_meganepro,2268,journal_confirmatory_3domain_m_weakalign_steps2000_seed2027,pretrained_embedding,False
2027,journal_confirmatory_3domain_m_weakalign_steps2000_seed2027,2027,ninapro_db10_meganepro,physionet_grabmyo,0,journal_confirmatory_3domain_m_weakalign_steps2000_seed2027,pretrained_embedding,False
2027,journal_confirmatory_3domain_m_weakalign_steps2000_seed2027,2027,ninapro_db10_meganepro,physionet_hyser,0,journal_confirmatory_3domain_m_weakalign_steps2000_seed2027,pretrained_embedding,False
2027,journal_confirmatory_3domain_m_weakalign_steps2000_seed2027,2027,physionet_grabmyo,ninapro_db10_meganepro,0,journal_confirmatory_3domain_m_weakalign_steps2000_seed2027,pretrained_embedding,False
2027,journal_confirmatory_3domain_m_weakalign_steps2000_seed2027,2027,physionet_grabmyo,physionet_grabmyo,2312,journal_confirmatory_3domain_m_weakalign_steps2000_seed2027,pretrained_embedding,False
2027,journal_confirmatory_3domain_m_weakalign_steps2000_seed2027,2027,physionet_grabmyo,physionet_hyser,0,journal_confirmatory_3domain_m_weakalign_steps2000_seed2027,pretrained_embedding,False
2027,journal_confirmatory_3domain_m_weakalign_steps2000_seed2027,2027,physionet_hyser,ninapro_db10_meganepro,0,journal_confirmatory_3domain_m_weakalign_steps2000_seed2027,pretrained_embedding,False
2027,journal_confirmatory_3domain_m_weakalign_steps2000_seed2027,2027,physionet_hyser,physionet_grabmyo,0,journal_confirmatory_3domain_m_weakalign_steps2000_seed2027,pretrained_embedding,False
2027,journal_confirmatory_3domain_m_weakalign_steps2000_seed2027,2027,physionet_hyser,physionet_hyser,2367,journal_confirmatory_3domain_m_weakalign_steps2000_seed2027,pretrained_embedding,False
2027,journal_confirmatory_3domain_m_weakalign_steps2000_seed2027,2027,ninapro_db10_meganepro,ninapro_db10_meganepro,510,journal_confirmatory_3domain_m_weakalign_steps2000_seed2027,pretrained_embedding,True
2027,journal_confirmatory_3domain_m_weakalign_steps2000_seed2027,2027,ninapro_db10_meganepro,physionet_grabmyo,1047,journal_confirmatory_3domain_m_weakalign_steps2000_seed2027,pretrained_embedding,True
2027,journal_confirmatory_3domain_m_weakalign_steps2000_seed2027,2027,ninapro_db10_meganepro,physionet_hyser,711,journal_confirmatory_3domain_m_weakalign_steps2000_seed2027,pretrained_embedding,True
2027,journal_confirmatory_3domain_m_weakalign_steps2000_seed2027,2027,physionet_grabmyo,ninapro_db10_meganepro,797,journal_confirmatory_3domain_m_weakalign_steps2000_seed2027,pretrained_embedding,True
2027,journal_confirmatory_3domain_m_weakalign_steps2000_seed2027,2027,physionet_grabmyo,physionet_grabmyo,709,journal_confirmatory_3domain_m_weakalign_steps2000_seed2027,pretrained_embedding,True
2027,journal_confirmatory_3domain_m_weakalign_steps2000_seed2027,2027,physionet_grabmyo,physionet_hyser,806,journal_confirmatory_3domain_m_weakalign_steps2000_seed2027,pretrained_embedding,True
2027,journal_confirmatory_3domain_m_weakalign_steps2000_seed2027,2027,physionet_hyser,ninapro_db10_meganepro,855,journal_confirmatory_3domain_m_weakalign_steps2000_seed2027,pretrained_embedding,True
2027,journal_confirmatory_3domain_m_weakalign_steps2000_seed2027,2027,physionet_hyser,physionet_grabmyo,791,journal_confirmatory_3domain_m_weakalign_steps2000_seed2027,pretrained_embedding,True
2027,journal_confirmatory_3domain_m_weakalign_steps2000_seed2027,2027,physionet_hyser,physionet_hyser,721,journal_confirmatory_3domain_m_weakalign_steps2000_seed2027,pretrained_embedding,True
2027,journal_confirmatory_3domain_m_weakalign_steps2000_seed2027,2028,ninapro_db10_meganepro,ninapro_db10_meganepro,2325,journal_confirmatory_3domain_m_weakalign_steps2000_seed2027,pretrained_embedding,False
2027,journal_confirmatory_3domain_m_weakalign_steps2000_seed2027,2028,ninapro_db10_meganepro,physionet_grabmyo,0,journal_confirmatory_3domain_m_weakalign_steps2000_seed2027,pretrained_embedding,False
2027,journal_confirmatory_3domain_m_weakalign_steps2000_seed2027,2028,ninapro_db10_meganepro,physionet_hyser,0,journal_confirmatory_3domain_m_weakalign_steps2000_seed2027,pretrained_embedding,False
2027,journal_confirmatory_3domain_m_weakalign_steps2000_seed2027,2028,physionet_grabmyo,ninapro_db10_meganepro,0,journal_confirmatory_3domain_m_weakalign_steps2000_seed2027,pretrained_embedding,False
2027,journal_confirmatory_3domain_m_weakalign_steps2000_seed2027,2028,physionet_grabmyo,physionet_grabmyo,2271,journal_confirmatory_3domain_m_weakalign_steps2000_seed2027,pretrained_embedding,False
2027,journal_confirmatory_3domain_m_weakalign_steps2000_seed2027,2028,physionet_grabmyo,physionet_hyser,0,journal_confirmatory_3domain_m_weakalign_steps2000_seed2027,pretrained_embedding,False
2027,journal_confirmatory_3domain_m_weakalign_steps2000_seed2027,2028,physionet_hyser,ninapro_db10_meganepro,0,journal_confirmatory_3domain_m_weakalign_steps2000_seed2027,pretrained_embedding,False
2027,journal_confirmatory_3domain_m_weakalign_steps2000_seed2027,2028,physionet_hyser,physionet_grabmyo,0,journal_confirmatory_3domain_m_weakalign_steps2000_seed2027,pretrained_embedding,False
2027,journal_confirmatory_3domain_m_weakalign_steps2000_seed2027,2028,physionet_hyser,physionet_hyser,2317,journal_confirmatory_3domain_m_weakalign_steps2000_seed2027,pretrained_embedding,False
2027,journal_confirmatory_3domain_m_weakalign_steps2000_seed2027,2028,ninapro_db10_meganepro,ninapro_db10_meganepro,535,journal_confirmatory_3domain_m_weakalign_steps2000_seed2027,pretrained_embedding,True
2027,journal_confirmatory_3domain_m_weakalign_steps2000_seed2027,2028,ninapro_db10_meganepro,physionet_grabmyo,559,journal_confirmatory_3domain_m_weakalign_steps2000_seed2027,pretrained_embedding,True
2027,journal_confirmatory_3domain_m_weakalign_steps2000_seed2027,2028,ninapro_db10_meganepro,physionet_hyser,1231,journal_confirmatory_3domain_m_weakalign_steps2000_seed2027,pretrained_embedding,True
2027,journal_confirmatory_3domain_m_weakalign_steps2000_seed2027,2028,physionet_grabmyo,ninapro_db10_meganepro,793,journal_confirmatory_3domain_m_weakalign_steps2000_seed2027,pretrained_embedding,True
2027,journal_confirmatory_3domain_m_weakalign_steps2000_seed2027,2028,physionet_grabmyo,physionet_grabmyo,661,journal_confirmatory_3domain_m_weakalign_steps2000_seed2027,pretrained_embedding,True
2027,journal_confirmatory_3domain_m_weakalign_steps2000_seed2027,2028,physionet_grabmyo,physionet_hyser,817,journal_confirmatory_3domain_m_weakalign_steps2000_seed2027,pretrained_embedding,True
2027,journal_confirmatory_3domain_m_weakalign_steps2000_seed2027,2028,physionet_hyser,ninapro_db10_meganepro,761,journal_confirmatory_3domain_m_weakalign_steps2000_seed2027,pretrained_embedding,True
2027,journal_confirmatory_3domain_m_weakalign_steps2000_seed2027,2028,physionet_hyser,physionet_grabmyo,881,journal_confirmatory_3domain_m_weakalign_steps2000_seed2027,pretrained_embedding,True
2027,journal_confirmatory_3domain_m_weakalign_steps2000_seed2027,2028,physionet_hyser,physionet_hyser,675,journal_confirmatory_3domain_m_weakalign_steps2000_seed2027,pretrained_embedding,True
2027,journal_confirmatory_3domain_m_weakalign_steps2000_seed2027,2029,ninapro_db10_meganepro,ninapro_db10_meganepro,2274,journal_confirmatory_3domain_m_weakalign_steps2000_seed2027,pretrained_embedding,False
2027,journal_confirmatory_3domain_m_weakalign_steps2000_seed2027,2029,ninapro_db10_meganepro,physionet_grabmyo,0,journal_confirmatory_3domain_m_weakalign_steps2000_seed2027,pretrained_embedding,False
2027,journal_confirmatory_3domain_m_weakalign_steps2000_seed2027,2029,ninapro_db10_meganepro,physionet_hyser,0,journal_confirmatory_3domain_m_weakalign_steps2000_seed2027,pretrained_embedding,False
2027,journal_confirmatory_3domain_m_weakalign_steps2000_seed2027,2029,physionet_grabmyo,ninapro_db10_meganepro,0,journal_confirmatory_3domain_m_weakalign_steps2000_seed2027,pretrained_embedding,False
2027,journal_confirmatory_3domain_m_weakalign_steps2000_seed2027,2029,physionet_grabmyo,physionet_grabmyo,2308,journal_confirmatory_3domain_m_weakalign_steps2000_seed2027,pretrained_embedding,False
2027,journal_confirmatory_3domain_m_weakalign_steps2000_seed2027,2029,physionet_grabmyo,physionet_hyser,0,journal_confirmatory_3domain_m_weakalign_steps2000_seed2027,pretrained_embedding,False
2027,journal_confirmatory_3domain_m_weakalign_steps2000_seed2027,2029,physionet_hyser,ninapro_db10_meganepro,0,journal_confirmatory_3domain_m_weakalign_steps2000_seed2027,pretrained_embedding,False
2027,journal_confirmatory_3domain_m_weakalign_steps2000_seed2027,2029,physionet_hyser,physionet_grabmyo,0,journal_confirmatory_3domain_m_weakalign_steps2000_seed2027,pretrained_embedding,False
2027,journal_confirmatory_3domain_m_weakalign_steps2000_seed2027,2029,physionet_hyser,physionet_hyser,2317,journal_confirmatory_3domain_m_weakalign_steps2000_seed2027,pretrained_embedding,False
2027,journal_confirmatory_3domain_m_weakalign_steps2000_seed2027,2029,ninapro_db10_meganepro,ninapro_db10_meganepro,879,journal_confirmatory_3domain_m_weakalign_steps2000_seed2027,pretrained_embedding,True
2027,journal_confirmatory_3domain_m_weakalign_steps2000_seed2027,2029,ninapro_db10_meganepro,physionet_grabmyo,559,journal_confirmatory_3domain_m_weakalign_steps2000_seed2027,pretrained_embedding,True
2027,journal_confirmatory_3domain_m_weakalign_steps2000_seed2027,2029,ninapro_db10_meganepro,physionet_hyser,836,journal_confirmatory_3domain_m_weakalign_steps2000_seed2027,pretrained_embedding,True
2027,journal_confirmatory_3domain_m_weakalign_steps2000_seed2027,2029,physionet_grabmyo,ninapro_db10_meganepro,634,journal_confirmatory_3domain_m_weakalign_steps2000_seed2027,pretrained_embedding,True
2027,journal_confirmatory_3domain_m_weakalign_steps2000_seed2027,2029,physionet_grabmyo,physionet_grabmyo,898,journal_confirmatory_3domain_m_weakalign_steps2000_seed2027,pretrained_embedding,True
2027,journal_confirmatory_3domain_m_weakalign_steps2000_seed2027,2029,physionet_grabmyo,physionet_hyser,776,journal_confirmatory_3domain_m_weakalign_steps2000_seed2027,pretrained_embedding,True
2027,journal_confirmatory_3domain_m_weakalign_steps2000_seed2027,2029,physionet_hyser,ninapro_db10_meganepro,725,journal_confirmatory_3domain_m_weakalign_steps2000_seed2027,pretrained_embedding,True
2027,journal_confirmatory_3domain_m_weakalign_steps2000_seed2027,2029,physionet_hyser,physionet_grabmyo,801,journal_confirmatory_3domain_m_weakalign_steps2000_seed2027,pretrained_embedding,True
2027,journal_confirmatory_3domain_m_weakalign_steps2000_seed2027,2029,physionet_hyser,physionet_hyser,791,journal_confirmatory_3domain_m_weakalign_steps2000_seed2027,pretrained_embedding,True
2027,journal_confirmatory_3domain_m_weakalign_steps2000_seed2027,2030,ninapro_db10_meganepro,ninapro_db10_meganepro,2238,journal_confirmatory_3domain_m_weakalign_steps2000_seed2027,pretrained_embedding,False
2027,journal_confirmatory_3domain_m_weakalign_steps2000_seed2027,2030,ninapro_db10_meganepro,physionet_grabmyo,0,journal_confirmatory_3domain_m_weakalign_steps2000_seed2027,pretrained_embedding,False
2027,journal_confirmatory_3domain_m_weakalign_steps2000_seed2027,2030,ninapro_db10_meganepro,physionet_hyser,0,journal_confirmatory_3domain_m_weakalign_steps2000_seed2027,pretrained_embedding,False
2027,journal_confirmatory_3domain_m_weakalign_steps2000_seed2027,2030,physionet_grabmyo,ninapro_db10_meganepro,0,journal_confirmatory_3domain_m_weakalign_steps2000_seed2027,pretrained_embedding,False
2027,journal_confirmatory_3domain_m_weakalign_steps2000_seed2027,2030,physionet_grabmyo,physionet_grabmyo,2301,journal_confirmatory_3domain_m_weakalign_steps2000_seed2027,pretrained_embedding,False
2027,journal_confirmatory_3domain_m_weakalign_steps2000_seed2027,2030,physionet_grabmyo,physionet_hyser,0,journal_confirmatory_3domain_m_weakalign_steps2000_seed2027,pretrained_embedding,False
2027,journal_confirmatory_3domain_m_weakalign_steps2000_seed2027,2030,physionet_hyser,ninapro_db10_meganepro,0,journal_confirmatory_3domain_m_weakalign_steps2000_seed2027,pretrained_embedding,False
2027,journal_confirmatory_3domain_m_weakalign_steps2000_seed2027,2030,physionet_hyser,physionet_grabmyo,0,journal_confirmatory_3domain_m_weakalign_steps2000_seed2027,pretrained_embedding,False
2027,journal_confirmatory_3domain_m_weakalign_steps2000_seed2027,2030,physionet_hyser,physionet_hyser,2265,journal_confirmatory_3domain_m_weakalign_steps2000_seed2027,pretrained_embedding,False
2027,journal_confirmatory_3domain_m_weakalign_steps2000_seed2027,2030,ninapro_db10_meganepro,ninapro_db10_meganepro,449,journal_confirmatory_3domain_m_weakalign_steps2000_seed2027,pretrained_embedding,True
2027,journal_confirmatory_3domain_m_weakalign_steps2000_seed2027,2030,ninapro_db10_meganepro,physionet_grabmyo,707,journal_confirmatory_3domain_m_weakalign_steps2000_seed2027,pretrained_embedding,True
2027,journal_confirmatory_3domain_m_weakalign_steps2000_seed2027,2030,ninapro_db10_meganepro,physionet_hyser,1082,journal_confirmatory_3domain_m_weakalign_steps2000_seed2027,pretrained_embedding,True
2027,journal_confirmatory_3domain_m_weakalign_steps2000_seed2027,2030,physionet_grabmyo,ninapro_db10_meganepro,808,journal_confirmatory_3domain_m_weakalign_steps2000_seed2027,pretrained_embedding,True
2027,journal_confirmatory_3domain_m_weakalign_steps2000_seed2027,2030,physionet_grabmyo,physionet_grabmyo,755,journal_confirmatory_3domain_m_weakalign_steps2000_seed2027,pretrained_embedding,True
2027,journal_confirmatory_3domain_m_weakalign_steps2000_seed2027,2030,physionet_grabmyo,physionet_hyser,738,journal_confirmatory_3domain_m_weakalign_steps2000_seed2027,pretrained_embedding,True
2027,journal_confirmatory_3domain_m_weakalign_steps2000_seed2027,2030,physionet_hyser,ninapro_db10_meganepro,901,journal_confirmatory_3domain_m_weakalign_steps2000_seed2027,pretrained_embedding,True
2027,journal_confirmatory_3domain_m_weakalign_steps2000_seed2027,2030,physionet_hyser,physionet_grabmyo,672,journal_confirmatory_3domain_m_weakalign_steps2000_seed2027,pretrained_embedding,True
2027,journal_confirmatory_3domain_m_weakalign_steps2000_seed2027,2030,physionet_hyser,physionet_hyser,692,journal_confirmatory_3domain_m_weakalign_steps2000_seed2027,pretrained_embedding,True
2027,journal_confirmatory_3domain_m_weakalign_steps2000_seed2027,2031,ninapro_db10_meganepro,ninapro_db10_meganepro,2311,journal_confirmatory_3domain_m_weakalign_steps2000_seed2027,pretrained_embedding,False
2027,journal_confirmatory_3domain_m_weakalign_steps2000_seed2027,2031,ninapro_db10_meganepro,physionet_grabmyo,0,journal_confirmatory_3domain_m_weakalign_steps2000_seed2027,pretrained_embedding,False
2027,journal_confirmatory_3domain_m_weakalign_steps2000_seed2027,2031,ninapro_db10_meganepro,physionet_hyser,0,journal_confirmatory_3domain_m_weakalign_steps2000_seed2027,pretrained_embedding,False
2027,journal_confirmatory_3domain_m_weakalign_steps2000_seed2027,2031,physionet_grabmyo,ninapro_db10_meganepro,0,journal_confirmatory_3domain_m_weakalign_steps2000_seed2027,pretrained_embedding,False
2027,journal_confirmatory_3domain_m_weakalign_steps2000_seed2027,2031,physionet_grabmyo,physionet_grabmyo,2337,journal_confirmatory_3domain_m_weakalign_steps2000_seed2027,pretrained_embedding,False
2027,journal_confirmatory_3domain_m_weakalign_steps2000_seed2027,2031,physionet_grabmyo,physionet_hyser,0,journal_confirmatory_3domain_m_weakalign_steps2000_seed2027,pretrained_embedding,False
