encoder_seed,encoder_run,seed,n_classes,n_train,n_test,uniform_reference,majority_reference,accuracy,balanced_accuracy,macro_f1,permutation_corrected_accuracy,mean_prediction_entropy,normalized_prediction_entropy,ece,shuffled_label_control,source,feature_set
2027,journal_confirmatory_3domain_m_weakalign_steps2000_seed2027,2035,3,15957,6957,0.3333333333333333,0.3367830961621388,0.3689808825643237,0.368900154347557,0.3688804902167815,0.3689808825643237,1.0716551102555865,0.9754625187697432,0.0460108003854469,True,journal_confirmatory_3domain_m_weakalign_steps2000_seed2027,pretrained_embedding
2028,journal_confirmatory_3domain_m_weakalign_steps2000_seed2028,2026,3,15985,6929,0.3333333333333333,0.3354019339009958,0.999855679030163,0.9998565691336776,0.9998561346755775,0.999855679030163,0.0011095043234066,0.0010099143572768,0.0002652721463115,False,journal_confirmatory_3domain_m_weakalign_steps2000_seed2028,pretrained_embedding
2028,journal_confirmatory_3domain_m_weakalign_steps2000_seed2028,2026,3,15985,6929,0.3333333333333333,0.3354019339009958,0.3335257612931159,0.333523245004464,0.3335074037551175,0.3470919324577861,1.073391352717583,0.9770429147655872,0.0784731493566495,True,journal_confirmatory_3domain_m_weakalign_steps2000_seed2028,pretrained_embedding
2028,journal_confirmatory_3domain_m_weakalign_steps2000_seed2028,2027,3,15967,6947,0.3333333333333333,0.3407226140780193,0.999856052972506,0.9998530276308054,0.9998544255391004,0.999856052972506,0.0012513365595161,0.0011390156221838,0.0003243430312545,False,journal_confirmatory_3domain_m_weakalign_steps2000_seed2028,pretrained_embedding
2028,journal_confirmatory_3domain_m_weakalign_steps2000_seed2028,2027,3,15967,6947,0.3333333333333333,0.3407226140780193,0.2876061609327767,0.2873663176402105,0.2871548542921661,0.3624586152295955,1.0725359986071197,0.9762643379015872,0.1243092858915089,True,journal_confirmatory_3domain_m_weakalign_steps2000_seed2028,pretrained_embedding
2028,journal_confirmatory_3domain_m_weakalign_steps2000_seed2028,2028,3,16001,6913,0.3333333333333333,0.336322869955157,0.9997106900043397,0.9997098526062604,0.9997098526062604,0.9997106900043397,0.0020217582282188,0.0018402836460804,0.0004742258318716,False,journal_confirmatory_3domain_m_weakalign_steps2000_seed2028,pretrained_embedding
2028,journal_confirmatory_3domain_m_weakalign_steps2000_seed2028,2028,3,16001,6913,0.3333333333333333,0.336322869955157,0.2573412411398814,0.2576432007046728,0.2574197887149334,0.4144365687834515,1.06970143622606,0.973684208032026,0.1601262881359372,True,journal_confirmatory_3domain_m_weakalign_steps2000_seed2028,pretrained_embedding
2028,journal_confirmatory_3domain_m_weakalign_steps2000_seed2028,2029,3,16015,6899,0.3333333333333333,0.3358457747499637,0.9997101029134656,0.9997068308413954,0.9997089882922724,0.9997101029134656,0.0009108463699763,0.0008290880953831,0.0002497404855551,False,journal_confirmatory_3domain_m_weakalign_steps2000_seed2028,pretrained_embedding
2028,journal_confirmatory_3domain_m_weakalign_steps2000_seed2028,2029,3,16015,6899,0.3333333333333333,0.3358457747499637,0.3575880562400348,0.3579181388490833,0.35849095509438,0.3729526018263516,1.0728631766649015,0.976562148203872,0.0554207688118065,True,journal_confirmatory_3domain_m_weakalign_steps2000_seed2028,pretrained_embedding
2028,journal_confirmatory_3domain_m_weakalign_steps2000_seed2028,2030,3,16110,6804,0.3333333333333333,0.3381834215167548,1.0,1.0,1.0,1.0,0.0011284140426114,0.0010271267254615,0.0001917838123022,False,journal_confirmatory_3domain_m_weakalign_steps2000_seed2028,pretrained_embedding
2028,journal_confirmatory_3domain_m_weakalign_steps2000_seed2028,2030,3,16110,6804,0.3333333333333333,0.3381834215167548,0.307907113462669,0.3076088853814605,0.305701781626306,0.3683127572016461,1.073571763898506,0.9772071320993856,0.1037682470728559,True,journal_confirmatory_3domain_m_weakalign_steps2000_seed2028,pretrained_embedding
2028,journal_confirmatory_3domain_m_weakalign_steps2000_seed2028,2031,3,15965,6949,0.3333333333333333,0.3363073823571736,0.9998560944020722,0.9998557622962642,0.9998565642935974,0.9998560944020722,0.0009483348013744,0.0008632115361863,0.0002012953223302,False,journal_confirmatory_3domain_m_weakalign_steps2000_seed2028,pretrained_embedding
2028,journal_confirmatory_3domain_m_weakalign_steps2000_seed2028,2031,3,15965,6949,0.3333333333333333,0.3363073823571736,0.3163045042452151,0.316254922820998,0.3155953328344043,0.3777521945603684,1.0741119868748807,0.9776988642436072,0.0952463092511022,True,journal_confirmatory_3domain_m_weakalign_steps2000_seed2028,pretrained_embedding
2028,journal_confirmatory_3domain_m_weakalign_steps2000_seed2028,2032,3,16025,6889,0.3333333333333333,0.3344462186093773,0.9997096821019016,0.9997086247086248,0.9997091949819422,0.9997096821019016,0.0009147834937201,0.0008326718198547,0.0002409380614904,False,journal_confirmatory_3domain_m_weakalign_steps2000_seed2028,pretrained_embedding
2028,journal_confirmatory_3domain_m_weakalign_steps2000_seed2028,2032,3,16025,6889,0.3333333333333333,0.3344462186093773,0.3566555378139062,0.3567098989099833,0.3567397063029753,0.3718972274640731,1.0747905589855993,0.978316527196878,0.0532044749151992,True,journal_confirmatory_3domain_m_weakalign_steps2000_seed2028,pretrained_embedding
2028,journal_confirmatory_3domain_m_weakalign_steps2000_seed2028,2033,3,15988,6926,0.3333333333333333,0.335980363846376,1.0,1.0,1.0,1.0,0.0016108830254401,0.0014662889192629,0.000296076815371,False,journal_confirmatory_3domain_m_weakalign_steps2000_seed2028,pretrained_embedding
2028,journal_confirmatory_3domain_m_weakalign_steps2000_seed2028,2033,3,15988,6926,0.3333333333333333,0.335980363846376,0.3716430840311868,0.3718934070786872,0.3702916442334888,0.3855038983540283,1.0761800159931831,0.9795812654688923,0.0412077271838991,True,journal_confirmatory_3domain_m_weakalign_steps2000_seed2028,pretrained_embedding
2028,journal_confirmatory_3domain_m_weakalign_steps2000_seed2028,2034,3,16094,6820,0.3333333333333333,0.3343108504398827,0.9998533724340176,0.9998538011695908,0.9998536727489632,0.9998533724340176,0.0023219130379867,0.0021134963279918,0.0006373093913516,False,journal_confirmatory_3domain_m_weakalign_steps2000_seed2028,pretrained_embedding
2028,journal_confirmatory_3domain_m_weakalign_steps2000_seed2028,2034,3,16094,6820,0.3333333333333333,0.3343108504398827,0.3693548387096774,0.369389683550581,0.3688398352119453,0.3693548387096774,1.073572365204912,0.9772076794320635,0.0427393028614959,True,journal_confirmatory_3domain_m_weakalign_steps2000_seed2028,pretrained_embedding
2028,journal_confirmatory_3domain_m_weakalign_steps2000_seed2028,2035,3,15957,6957,0.3333333333333333,0.3367830961621388,0.9995687796463992,0.9995657733171368,0.9995665239017114,0.9995687796463992,0.0015839923015271,0.0014418119275249,0.0002707935684757,False,journal_confirmatory_3domain_m_weakalign_steps2000_seed2028,pretrained_embedding
2028,journal_confirmatory_3domain_m_weakalign_steps2000_seed2028,2035,3,15957,6957,0.3333333333333333,0.3367830961621388,0.3606439557280437,0.360236682798296,0.3589358072024844,0.3606439557280437,1.0764936171126005,0.9798667175093002,0.0456266871099627,True,journal_confirmatory_3domain_m_weakalign_steps2000_seed2028,pretrained_embedding
2029,journal_confirmatory_3domain_m_weakalign_steps2000_seed2029,2026,3,15985,6929,0.3333333333333333,0.3354019339009958,1.0,1.0,1.0,1.0,0.0013373861819119,0.0012173413639249,0.000204861889141,False,journal_confirmatory_3domain_m_weakalign_steps2000_seed2029,pretrained_embedding
2029,journal_confirmatory_3domain_m_weakalign_steps2000_seed2029,2026,3,15985,6929,0.3333333333333333,0.3354019339009958,0.3355462548708327,0.3354435936883373,0.3357367145284548,0.3724924231490835,1.0714995287733402,0.9753209024016658,0.0792972585691964,True,journal_confirmatory_3domain_m_weakalign_steps2000_seed2029,pretrained_embedding
2029,journal_confirmatory_3domain_m_weakalign_steps2000_seed2029,2027,3,15967,6947,0.3333333333333333,0.3407226140780193,1.0,1.0,1.0,1.0,0.0008794217246239,0.0008004841505005,0.0001699278439984,False,journal_confirmatory_3domain_m_weakalign_steps2000_seed2029,pretrained_embedding
2029,journal_confirmatory_3domain_m_weakalign_steps2000_seed2029,2027,3,15967,6947,0.3333333333333333,0.3407226140780193,0.2881819490427523,0.2876100633681075,0.2881412848426798,0.3900964445084209,1.0712586988258892,0.9751016895365494,0.1278299241443667,True,journal_confirmatory_3domain_m_weakalign_steps2000_seed2029,pretrained_embedding
2029,journal_confirmatory_3domain_m_weakalign_steps2000_seed2029,2028,3,16001,6913,0.3333333333333333,0.336322869955157,1.0,1.0,1.0,1.0,0.0009618102701594,0.0008754774364717,0.0001285258930346,False,journal_confirmatory_3domain_m_weakalign_steps2000_seed2029,pretrained_embedding
2029,journal_confirmatory_3domain_m_weakalign_steps2000_seed2029,2028,3,16001,6913,0.3333333333333333,0.336322869955157,0.2904672356429915,0.2905429324183177,0.2903428362440426,0.36366266454506,1.0755841316642432,0.9790388681781592,0.1167027541146618,True,journal_confirmatory_3domain_m_weakalign_steps2000_seed2029,pretrained_embedding
2029,journal_confirmatory_3domain_m_weakalign_steps2000_seed2029,2029,3,16015,6899,0.3333333333333333,0.3358457747499637,0.9997101029134656,0.9997068308413954,0.9997089882922724,0.9997101029134656,0.0013621040654799,0.0012398405511477,0.0001776011184808,False,journal_confirmatory_3domain_m_weakalign_steps2000_seed2029,pretrained_embedding
2029,journal_confirmatory_3domain_m_weakalign_steps2000_seed2029,2029,3,16015,6899,0.3333333333333333,0.3358457747499637,0.3977388027250326,0.398326368625933,0.3961692900702294,0.3977388027250326,1.0687182401569597,0.9727892644024656,0.051552917335375,True,journal_confirmatory_3domain_m_weakalign_steps2000_seed2029,pretrained_embedding
2029,journal_confirmatory_3domain_m_weakalign_steps2000_seed2029,2030,3,16110,6804,0.3333333333333333,0.3381834215167548,1.0,1.0,1.0,1.0,0.0005506552443026,0.000501228003712,7.540404710738047e-05,False,journal_confirmatory_3domain_m_weakalign_steps2000_seed2029,pretrained_embedding
2029,journal_confirmatory_3domain_m_weakalign_steps2000_seed2029,2030,3,16110,6804,0.3333333333333333,0.3381834215167548,0.3324514991181658,0.332175772380981,0.3321055449344375,0.3719870664315108,1.075113228378062,0.9786102335351294,0.0763081047730423,True,journal_confirmatory_3domain_m_weakalign_steps2000_seed2029,pretrained_embedding
2029,journal_confirmatory_3domain_m_weakalign_steps2000_seed2029,2031,3,15965,6949,0.3333333333333333,0.3363073823571736,1.0,1.0,1.0,1.0,0.0008129001788072,0.0007399336300823,0.0001201741137521,False,journal_confirmatory_3domain_m_weakalign_steps2000_seed2029,pretrained_embedding
2029,journal_confirmatory_3domain_m_weakalign_steps2000_seed2029,2031,3,15965,6949,0.3333333333333333,0.3363073823571736,0.3007626996690171,0.3008222509582339,0.3003853257047071,0.3938696215282774,1.072454935433219,0.976190551020868,0.1129196463333401,True,journal_confirmatory_3domain_m_weakalign_steps2000_seed2029,pretrained_embedding
2029,journal_confirmatory_3domain_m_weakalign_steps2000_seed2029,2032,3,16025,6889,0.3333333333333333,0.3344462186093773,0.9997096821019016,0.9997086247086248,0.9997091949819422,0.9997096821019016,0.0006419364692623,0.0005843157553249,0.0002172400596495,False,journal_confirmatory_3domain_m_weakalign_steps2000_seed2029,pretrained_embedding
2029,journal_confirmatory_3domain_m_weakalign_steps2000_seed2029,2032,3,16025,6889,0.3333333333333333,0.3344462186093773,0.3784293801712876,0.378529816693046,0.3783162952415882,0.3784293801712876,1.07047944352547,0.974392380794551,0.0517544427163351,True,journal_confirmatory_3domain_m_weakalign_steps2000_seed2029,pretrained_embedding
2029,journal_confirmatory_3domain_m_weakalign_steps2000_seed2029,2033,3,15988,6926,0.3333333333333333,0.335980363846376,1.0,1.0,1.0,1.0,0.0013015143679305,0.0011846894317088,0.0001861667893869,False,journal_confirmatory_3domain_m_weakalign_steps2000_seed2029,pretrained_embedding
2029,journal_confirmatory_3domain_m_weakalign_steps2000_seed2029,2033,3,15988,6926,0.3333333333333333,0.335980363846376,0.3365578977764943,0.3364840246342988,0.3364017013918554,0.349985561651747,1.0761215159819255,0.9795280164638877,0.0704957579848711,True,journal_confirmatory_3domain_m_weakalign_steps2000_seed2029,pretrained_embedding
2029,journal_confirmatory_3domain_m_weakalign_steps2000_seed2029,2034,3,16094,6820,0.3333333333333333,0.3343108504398827,1.0,1.0,1.0,1.0,0.002015993372702,0.0018350362484531,0.0003488778043131,False,journal_confirmatory_3domain_m_weakalign_steps2000_seed2029,pretrained_embedding
2029,journal_confirmatory_3domain_m_weakalign_steps2000_seed2029,2034,3,16094,6820,0.3333333333333333,0.3343108504398827,0.3351906158357771,0.3352059897550143,0.3353231646328969,0.3649560117302052,1.0733288972626525,0.9769860653605928,0.0773727494411657,True,journal_confirmatory_3domain_m_weakalign_steps2000_seed2029,pretrained_embedding
2029,journal_confirmatory_3domain_m_weakalign_steps2000_seed2029,2035,3,15957,6957,0.3333333333333333,0.3367830961621388,0.9997125197642662,0.9997095134350036,0.9997110152421608,0.9997125197642662,0.0007318636223119,0.0006661709775695,0.0001985056021556,False,journal_confirmatory_3domain_m_weakalign_steps2000_seed2029,pretrained_embedding
2029,journal_confirmatory_3domain_m_weakalign_steps2000_seed2029,2035,3,15957,6957,0.3333333333333333,0.3367830961621388,0.3341957740405347,0.3338240112099513,0.3320697664235163,0.3459824637056202,1.0730555367988424,0.976737241943424,0.0793095081907692,True,journal_confirmatory_3domain_m_weakalign_steps2000_seed2029,pretrained_embedding
2030,journal_confirmatory_3domain_m_weakalign_steps2000_seed2030,2026,3,15985,6929,0.3333333333333333,0.3354019339009958,0.9997113580603262,0.9997113997113996,0.9997122681854236,0.9997113580603262,0.0016180027782718,0.0014727695975742,0.0002761257295908,False,journal_confirmatory_3domain_m_weakalign_steps2000_seed2030,pretrained_embedding
2030,journal_confirmatory_3domain_m_weakalign_steps2000_seed2030,2026,3,15985,6929,0.3333333333333333,0.3354019339009958,0.3810073603694617,0.3808176428658356,0.3803593084970906,0.3810073603694617,1.0703561437612523,0.9742801485125262,0.0365637423541505,True,journal_confirmatory_3domain_m_weakalign_steps2000_seed2030,pretrained_embedding
2030,journal_confirmatory_3domain_m_weakalign_steps2000_seed2030,2027,3,15967,6947,0.3333333333333333,0.3407226140780193,1.0,1.0,1.0,1.0,0.0010368421642803,0.0009437744097486,0.0002578424072072,False,journal_confirmatory_3domain_m_weakalign_steps2000_seed2030,pretrained_embedding
2030,journal_confirmatory_3domain_m_weakalign_steps2000_seed2030,2027,3,15967,6947,0.3333333333333333,0.3407226140780193,0.2711961997984741,0.2703958924789462,0.2693538654204779,0.3651936087519792,1.071811964007402,0.9756052932074892,0.1423581367350949,True,journal_confirmatory_3domain_m_weakalign_steps2000_seed2030,pretrained_embedding
