run_label,seed,shuffled_label_control,label_control_mode,n_classes,n_train,n_test,uniform_reference,majority_reference,accuracy,balanced_accuracy,macro_f1,optimal_relabel_accuracy,mutual_info,normalized_mutual_info,mean_prediction_entropy,normalized_prediction_entropy,ece
encoder_seed_2029,2028,False,true_labels,6,22480,7520,0.1666666666666666,0.1976063829787234,0.932845744680851,0.9271017475586923,0.9239301537489548,0.932845744680851,1.6190728811913384,0.9076654968047512,0.2548727157063287,0.142247171053677,0.0353343714101239
encoder_seed_2029,2029,False,true_labels,6,22889,7111,0.1666666666666666,0.1868935452116439,0.9513429897342146,0.9485350671278104,0.9469522012816972,0.9513429897342146,1.64844558308567,0.9234657189585628,0.2917374187216626,0.1628217535511907,0.0706696020905325
encoder_seed_2029,2030,False,true_labels,6,22572,7428,0.1666666666666666,0.1743403338718362,0.9295907377490576,0.9294678971092312,0.927836552696038,0.9295907377490576,1.616305098029652,0.9031932312767256,0.2915467323592136,0.1627153294659695,0.0483965732718522
encoder_seed_2029,2031,False,true_labels,6,22764,7236,0.1666666666666666,0.1784134881149806,0.9197070204532892,0.9147509470912312,0.9114463449179836,0.9197070204532892,1.5996302587585522,0.8949740130592799,0.2914020483599273,0.1626345797884758,0.0388402539038796
encoder_seed_2029,2032,False,true_labels,6,22717,7283,0.1666666666666666,0.1805574625840999,0.9187148153233556,0.9163318809791212,0.9165675543656244,0.9187148153233556,1.5939817146880275,0.8927824177019938,0.2731312538195805,0.1524374551999738,0.0358519115422408
encoder_seed_2029,2033,False,true_labels,6,22286,7714,0.1666666666666666,0.18796992481203,0.8952553798288826,0.8871558202793217,0.88685814890827,0.8952553798288826,1.5751023879568504,0.8824203002383739,0.2562705654193795,0.1430273258328522,0.0232100237487705
encoder_seed_2029,2034,False,true_labels,6,22765,7235,0.1666666666666666,0.1910158949550794,0.95286800276434,0.948910157767571,0.9462686048161484,0.95286800276434,1.6487126824953675,0.9247640946619968,0.2861299982126359,0.1596921925775614,0.0709227764233298
encoder_seed_2029,2035,False,true_labels,6,22461,7539,0.1666666666666666,0.1944554980766679,0.9364637219790424,0.9285710594166648,0.9264321686508052,0.9364637219790424,1.6204313514489117,0.909189398105404,0.270425914484682,0.1509275765687399,0.048261463336369
encoder_seed_2029,2026,True,train_labels_permuted_only,6,22979,7021,0.1666666666666666,0.1912832929782082,0.1541091012676257,0.1539704715543859,0.1520516089135506,0.3116365190143854,0.1627584830365634,0.0918564580641437,1.7688213477216694,0.9871979906341626,0.0463546557599442
encoder_seed_2029,2027,True,train_labels_permuted_only,6,22489,7511,0.1666666666666666,0.1978431633604047,0.2371188922913061,0.2230537471399358,0.2094663458004561,0.3196644920782852,0.1864949027474461,0.1053491932714549,1.7604810660032877,0.9825431907787024,0.1027861779596297
encoder_seed_2029,2028,True,train_labels_permuted_only,6,22480,7520,0.1666666666666666,0.1976063829787234,0.1075797872340425,0.1111053892423066,0.1150759657648046,0.3167553191489362,0.2134184910483723,0.1207638817589516,1.7661939999173015,0.9857316399048988,0.0930234535119772
