dataset,protocol,subject_id,unit,seed,model,metric,aulc
physionet_grabmyo,heldout_subject_fewshot,S32,physionet_grabmyo::heldout_subject::S32,2026,raw_stats_plus_pretrained_plus_signal,balanced_acc,0.39444319248288834
physionet_grabmyo,heldout_subject_fewshot,S32,physionet_grabmyo::heldout_subject::S32,2026,raw_stats_plus_signal,balanced_acc,0.32702242382887386
physionet_grabmyo,heldout_subject_fewshot,S32,physionet_grabmyo::heldout_subject::S32,2027,raw_stats_plus_pretrained_plus_signal,balanced_acc,0.45226077969370193
physionet_grabmyo,heldout_subject_fewshot,S32,physionet_grabmyo::heldout_subject::S32,2027,raw_stats_plus_signal,balanced_acc,0.4155666692988277
physionet_grabmyo,heldout_subject_fewshot,S32,physionet_grabmyo::heldout_subject::S32,2028,raw_stats_plus_pretrained_plus_signal,balanced_acc,0.4852100788475161
physionet_grabmyo,heldout_subject_fewshot,S32,physionet_grabmyo::heldout_subject::S32,2028,raw_stats_plus_signal,balanced_acc,0.41200145666239335
physionet_grabmyo,heldout_subject_fewshot,S32,physionet_grabmyo::heldout_subject::S32,2029,raw_stats_plus_pretrained_plus_signal,balanced_acc,0.4881460711119633
physionet_grabmyo,heldout_subject_fewshot,S32,physionet_grabmyo::heldout_subject::S32,2029,raw_stats_plus_signal,balanced_acc,0.4020263442103049
physionet_grabmyo,heldout_subject_fewshot,S32,physionet_grabmyo::heldout_subject::S32,2030,raw_stats_plus_pretrained_plus_signal,balanced_acc,0.5070575509442671
physionet_grabmyo,heldout_subject_fewshot,S32,physionet_grabmyo::heldout_subject::S32,2030,raw_stats_plus_signal,balanced_acc,0.44752378999046677
physionet_grabmyo,heldout_subject_fewshot,S32,physionet_grabmyo::heldout_subject::S32,2031,raw_stats_plus_pretrained_plus_signal,balanced_acc,0.41066809300274837
physionet_grabmyo,heldout_subject_fewshot,S32,physionet_grabmyo::heldout_subject::S32,2031,raw_stats_plus_signal,balanced_acc,0.35179933192289814
physionet_grabmyo,heldout_subject_fewshot,S32,physionet_grabmyo::heldout_subject::S32,2032,raw_stats_plus_pretrained_plus_signal,balanced_acc,0.4336870544558942
physionet_grabmyo,heldout_subject_fewshot,S32,physionet_grabmyo::heldout_subject::S32,2032,raw_stats_plus_signal,balanced_acc,0.3677752343478297
physionet_grabmyo,heldout_subject_fewshot,S32,physionet_grabmyo::heldout_subject::S32,2033,raw_stats_plus_pretrained_plus_signal,balanced_acc,0.46673522611137264
physionet_grabmyo,heldout_subject_fewshot,S32,physionet_grabmyo::heldout_subject::S32,2033,raw_stats_plus_signal,balanced_acc,0.4181179818025062
physionet_grabmyo,heldout_subject_fewshot,S32,physionet_grabmyo::heldout_subject::S32,2034,raw_stats_plus_pretrained_plus_signal,balanced_acc,0.49405475033340845
physionet_grabmyo,heldout_subject_fewshot,S32,physionet_grabmyo::heldout_subject::S32,2034,raw_stats_plus_signal,balanced_acc,0.43280389808562075
physionet_grabmyo,heldout_subject_fewshot,S32,physionet_grabmyo::heldout_subject::S32,2035,raw_stats_plus_pretrained_plus_signal,balanced_acc,0.45733210841969835
physionet_grabmyo,heldout_subject_fewshot,S32,physionet_grabmyo::heldout_subject::S32,2035,raw_stats_plus_signal,balanced_acc,0.40203995682796484
physionet_grabmyo,heldout_subject_fewshot,S33,physionet_grabmyo::heldout_subject::S33,2026,raw_stats_plus_pretrained_plus_signal,balanced_acc,0.4643060920582017
physionet_grabmyo,heldout_subject_fewshot,S33,physionet_grabmyo::heldout_subject::S33,2026,raw_stats_plus_signal,balanced_acc,0.4116408525891883
physionet_grabmyo,heldout_subject_fewshot,S33,physionet_grabmyo::heldout_subject::S33,2027,raw_stats_plus_pretrained_plus_signal,balanced_acc,0.4651308565409258
physionet_grabmyo,heldout_subject_fewshot,S33,physionet_grabmyo::heldout_subject::S33,2027,raw_stats_plus_signal,balanced_acc,0.4222148625947067
physionet_grabmyo,heldout_subject_fewshot,S33,physionet_grabmyo::heldout_subject::S33,2028,raw_stats_plus_pretrained_plus_signal,balanced_acc,0.4783663590320449
physionet_grabmyo,heldout_subject_fewshot,S33,physionet_grabmyo::heldout_subject::S33,2028,raw_stats_plus_signal,balanced_acc,0.40779088046820655
physionet_grabmyo,heldout_subject_fewshot,S33,physionet_grabmyo::heldout_subject::S33,2029,raw_stats_plus_pretrained_plus_signal,balanced_acc,0.45323139638561544
physionet_grabmyo,heldout_subject_fewshot,S33,physionet_grabmyo::heldout_subject::S33,2029,raw_stats_plus_signal,balanced_acc,0.37080490076378525
physionet_grabmyo,heldout_subject_fewshot,S33,physionet_grabmyo::heldout_subject::S33,2030,raw_stats_plus_pretrained_plus_signal,balanced_acc,0.4714551425529463
physionet_grabmyo,heldout_subject_fewshot,S33,physionet_grabmyo::heldout_subject::S33,2030,raw_stats_plus_signal,balanced_acc,0.3932433150818228
physionet_grabmyo,heldout_subject_fewshot,S33,physionet_grabmyo::heldout_subject::S33,2031,raw_stats_plus_pretrained_plus_signal,balanced_acc,0.47997862502220884
physionet_grabmyo,heldout_subject_fewshot,S33,physionet_grabmyo::heldout_subject::S33,2031,raw_stats_plus_signal,balanced_acc,0.41432879197774747
physionet_grabmyo,heldout_subject_fewshot,S33,physionet_grabmyo::heldout_subject::S33,2032,raw_stats_plus_pretrained_plus_signal,balanced_acc,0.4777697497380353
physionet_grabmyo,heldout_subject_fewshot,S33,physionet_grabmyo::heldout_subject::S33,2032,raw_stats_plus_signal,balanced_acc,0.3842835837265211
physionet_grabmyo,heldout_subject_fewshot,S33,physionet_grabmyo::heldout_subject::S33,2033,raw_stats_plus_pretrained_plus_signal,balanced_acc,0.4867021504005056
physionet_grabmyo,heldout_subject_fewshot,S33,physionet_grabmyo::heldout_subject::S33,2033,raw_stats_plus_signal,balanced_acc,0.4031211526804024
physionet_grabmyo,heldout_subject_fewshot,S33,physionet_grabmyo::heldout_subject::S33,2034,raw_stats_plus_pretrained_plus_signal,balanced_acc,0.4540756465826732
physionet_grabmyo,heldout_subject_fewshot,S33,physionet_grabmyo::heldout_subject::S33,2034,raw_stats_plus_signal,balanced_acc,0.38983965229573686
physionet_grabmyo,heldout_subject_fewshot,S33,physionet_grabmyo::heldout_subject::S33,2035,raw_stats_plus_pretrained_plus_signal,balanced_acc,0.4955889215875588
physionet_grabmyo,heldout_subject_fewshot,S33,physionet_grabmyo::heldout_subject::S33,2035,raw_stats_plus_signal,balanced_acc,0.408289343276245
physionet_grabmyo,heldout_subject_fewshot,S34,physionet_grabmyo::heldout_subject::S34,2026,raw_stats_plus_pretrained_plus_signal,balanced_acc,0.5952235714354038
physionet_grabmyo,heldout_subject_fewshot,S34,physionet_grabmyo::heldout_subject::S34,2026,raw_stats_plus_signal,balanced_acc,0.5278548883948492
physionet_grabmyo,heldout_subject_fewshot,S34,physionet_grabmyo::heldout_subject::S34,2027,raw_stats_plus_pretrained_plus_signal,balanced_acc,0.5960153039922065
physionet_grabmyo,heldout_subject_fewshot,S34,physionet_grabmyo::heldout_subject::S34,2027,raw_stats_plus_signal,balanced_acc,0.5675445987578264
physionet_grabmyo,heldout_subject_fewshot,S34,physionet_grabmyo::heldout_subject::S34,2028,raw_stats_plus_pretrained_plus_signal,balanced_acc,0.5806040992636814
physionet_grabmyo,heldout_subject_fewshot,S34,physionet_grabmyo::heldout_subject::S34,2028,raw_stats_plus_signal,balanced_acc,0.5419742374723346
physionet_grabmyo,heldout_subject_fewshot,S34,physionet_grabmyo::heldout_subject::S34,2029,raw_stats_plus_pretrained_plus_signal,balanced_acc,0.604471452067188
physionet_grabmyo,heldout_subject_fewshot,S34,physionet_grabmyo::heldout_subject::S34,2029,raw_stats_plus_signal,balanced_acc,0.5476748632071494
physionet_grabmyo,heldout_subject_fewshot,S34,physionet_grabmyo::heldout_subject::S34,2030,raw_stats_plus_pretrained_plus_signal,balanced_acc,0.570227251139208
physionet_grabmyo,heldout_subject_fewshot,S34,physionet_grabmyo::heldout_subject::S34,2030,raw_stats_plus_signal,balanced_acc,0.5007943923447739
physionet_grabmyo,heldout_subject_fewshot,S34,physionet_grabmyo::heldout_subject::S34,2031,raw_stats_plus_pretrained_plus_signal,balanced_acc,0.5849403334036164
physionet_grabmyo,heldout_subject_fewshot,S34,physionet_grabmyo::heldout_subject::S34,2031,raw_stats_plus_signal,balanced_acc,0.4774956084846743
physionet_grabmyo,heldout_subject_fewshot,S34,physionet_grabmyo::heldout_subject::S34,2032,raw_stats_plus_pretrained_plus_signal,balanced_acc,0.5659257247979796
physionet_grabmyo,heldout_subject_fewshot,S34,physionet_grabmyo::heldout_subject::S34,2032,raw_stats_plus_signal,balanced_acc,0.49838505173282815
physionet_grabmyo,heldout_subject_fewshot,S34,physionet_grabmyo::heldout_subject::S34,2033,raw_stats_plus_pretrained_plus_signal,balanced_acc,0.5579279870478949
physionet_grabmyo,heldout_subject_fewshot,S34,physionet_grabmyo::heldout_subject::S34,2033,raw_stats_plus_signal,balanced_acc,0.48461111225437886
physionet_grabmyo,heldout_subject_fewshot,S34,physionet_grabmyo::heldout_subject::S34,2034,raw_stats_plus_pretrained_plus_signal,balanced_acc,0.6237504890738454
physionet_grabmyo,heldout_subject_fewshot,S34,physionet_grabmyo::heldout_subject::S34,2034,raw_stats_plus_signal,balanced_acc,0.5676078082273001
physionet_grabmyo,heldout_subject_fewshot,S34,physionet_grabmyo::heldout_subject::S34,2035,raw_stats_plus_pretrained_plus_signal,balanced_acc,0.5832838766232654
physionet_grabmyo,heldout_subject_fewshot,S34,physionet_grabmyo::heldout_subject::S34,2035,raw_stats_plus_signal,balanced_acc,0.5208509185046162
physionet_grabmyo,heldout_subject_fewshot,S35,physionet_grabmyo::heldout_subject::S35,2026,raw_stats_plus_pretrained_plus_signal,balanced_acc,0.4814797816242535
physionet_grabmyo,heldout_subject_fewshot,S35,physionet_grabmyo::heldout_subject::S35,2026,raw_stats_plus_signal,balanced_acc,0.41193042739822594
physionet_grabmyo,heldout_subject_fewshot,S35,physionet_grabmyo::heldout_subject::S35,2027,raw_stats_plus_pretrained_plus_signal,balanced_acc,0.51977045971731
physionet_grabmyo,heldout_subject_fewshot,S35,physionet_grabmyo::heldout_subject::S35,2027,raw_stats_plus_signal,balanced_acc,0.43172981915873504
physionet_grabmyo,heldout_subject_fewshot,S35,physionet_grabmyo::heldout_subject::S35,2028,raw_stats_plus_pretrained_plus_signal,balanced_acc,0.4651497626780032
physionet_grabmyo,heldout_subject_fewshot,S35,physionet_grabmyo::heldout_subject::S35,2028,raw_stats_plus_signal,balanced_acc,0.4194082064979337
physionet_grabmyo,heldout_subject_fewshot,S35,physionet_grabmyo::heldout_subject::S35,2029,raw_stats_plus_pretrained_plus_signal,balanced_acc,0.45605659590628345
physionet_grabmyo,heldout_subject_fewshot,S35,physionet_grabmyo::heldout_subject::S35,2029,raw_stats_plus_signal,balanced_acc,0.37618008703718586
physionet_grabmyo,heldout_subject_fewshot,S35,physionet_grabmyo::heldout_subject::S35,2030,raw_stats_plus_pretrained_plus_signal,balanced_acc,0.4659628561902258
physionet_grabmyo,heldout_subject_fewshot,S35,physionet_grabmyo::heldout_subject::S35,2030,raw_stats_plus_signal,balanced_acc,0.3786875205104578
physionet_grabmyo,heldout_subject_fewshot,S35,physionet_grabmyo::heldout_subject::S35,2031,raw_stats_plus_pretrained_plus_signal,balanced_acc,0.4492202454935175
physionet_grabmyo,heldout_subject_fewshot,S35,physionet_grabmyo::heldout_subject::S35,2031,raw_stats_plus_signal,balanced_acc,0.3982916981582333
physionet_grabmyo,heldout_subject_fewshot,S35,physionet_grabmyo::heldout_subject::S35,2032,raw_stats_plus_pretrained_plus_signal,balanced_acc,0.5414425041616278
physionet_grabmyo,heldout_subject_fewshot,S35,physionet_grabmyo::heldout_subject::S35,2032,raw_stats_plus_signal,balanced_acc,0.4755692952192247
physionet_grabmyo,heldout_subject_fewshot,S35,physionet_grabmyo::heldout_subject::S35,2033,raw_stats_plus_pretrained_plus_signal,balanced_acc,0.5199258732967404
physionet_grabmyo,heldout_subject_fewshot,S35,physionet_grabmyo::heldout_subject::S35,2033,raw_stats_plus_signal,balanced_acc,0.4627068965973483
physionet_grabmyo,heldout_subject_fewshot,S35,physionet_grabmyo::heldout_subject::S35,2034,raw_stats_plus_pretrained_plus_signal,balanced_acc,0.4520893406990118
physionet_grabmyo,heldout_subject_fewshot,S35,physionet_grabmyo::heldout_subject::S35,2034,raw_stats_plus_signal,balanced_acc,0.3987852964349684
physionet_grabmyo,heldout_subject_fewshot,S35,physionet_grabmyo::heldout_subject::S35,2035,raw_stats_plus_pretrained_plus_signal,balanced_acc,0.48100368531890714
physionet_grabmyo,heldout_subject_fewshot,S35,physionet_grabmyo::heldout_subject::S35,2035,raw_stats_plus_signal,balanced_acc,0.4020729491869551
physionet_grabmyo,heldout_subject_fewshot,S36,physionet_grabmyo::heldout_subject::S36,2026,raw_stats_plus_pretrained_plus_signal,balanced_acc,0.5551156968105055
physionet_grabmyo,heldout_subject_fewshot,S36,physionet_grabmyo::heldout_subject::S36,2026,raw_stats_plus_signal,balanced_acc,0.5144981267200505
physionet_grabmyo,heldout_subject_fewshot,S36,physionet_grabmyo::heldout_subject::S36,2027,raw_stats_plus_pretrained_plus_signal,balanced_acc,0.5694184435512053
physionet_grabmyo,heldout_subject_fewshot,S36,physionet_grabmyo::heldout_subject::S36,2027,raw_stats_plus_signal,balanced_acc,0.48858653018828246
physionet_grabmyo,heldout_subject_fewshot,S36,physionet_grabmyo::heldout_subject::S36,2028,raw_stats_plus_pretrained_plus_signal,balanced_acc,0.48866970745103977
physionet_grabmyo,heldout_subject_fewshot,S36,physionet_grabmyo::heldout_subject::S36,2028,raw_stats_plus_signal,balanced_acc,0.4322423676454009
physionet_grabmyo,heldout_subject_fewshot,S36,physionet_grabmyo::heldout_subject::S36,2029,raw_stats_plus_pretrained_plus_signal,balanced_acc,0.5766128270026646
physionet_grabmyo,heldout_subject_fewshot,S36,physionet_grabmyo::heldout_subject::S36,2029,raw_stats_plus_signal,balanced_acc,0.46338832410975733
physionet_grabmyo,heldout_subject_fewshot,S36,physionet_grabmyo::heldout_subject::S36,2030,raw_stats_plus_pretrained_plus_signal,balanced_acc,0.5315244363016735
physionet_grabmyo,heldout_subject_fewshot,S36,physionet_grabmyo::heldout_subject::S36,2030,raw_stats_plus_signal,balanced_acc,0.4914049125932033
physionet_grabmyo,heldout_subject_fewshot,S36,physionet_grabmyo::heldout_subject::S36,2031,raw_stats_plus_pretrained_plus_signal,balanced_acc,0.5761239700766164
physionet_grabmyo,heldout_subject_fewshot,S36,physionet_grabmyo::heldout_subject::S36,2031,raw_stats_plus_signal,balanced_acc,0.5249266844050067
physionet_grabmyo,heldout_subject_fewshot,S36,physionet_grabmyo::heldout_subject::S36,2032,raw_stats_plus_pretrained_plus_signal,balanced_acc,0.5304736658665438
physionet_grabmyo,heldout_subject_fewshot,S36,physionet_grabmyo::heldout_subject::S36,2032,raw_stats_plus_signal,balanced_acc,0.4874363677572765
physionet_grabmyo,heldout_subject_fewshot,S36,physionet_grabmyo::heldout_subject::S36,2033,raw_stats_plus_pretrained_plus_signal,balanced_acc,0.5245959742559594
physionet_grabmyo,heldout_subject_fewshot,S36,physionet_grabmyo::heldout_subject::S36,2033,raw_stats_plus_signal,balanced_acc,0.4659810866239027
physionet_grabmyo,heldout_subject_fewshot,S36,physionet_grabmyo::heldout_subject::S36,2034,raw_stats_plus_pretrained_plus_signal,balanced_acc,0.5099644247073462
physionet_grabmyo,heldout_subject_fewshot,S36,physionet_grabmyo::heldout_subject::S36,2034,raw_stats_plus_signal,balanced_acc,0.44436332482056223
physionet_grabmyo,heldout_subject_fewshot,S36,physionet_grabmyo::heldout_subject::S36,2035,raw_stats_plus_pretrained_plus_signal,balanced_acc,0.5374555600147674
physionet_grabmyo,heldout_subject_fewshot,S36,physionet_grabmyo::heldout_subject::S36,2035,raw_stats_plus_signal,balanced_acc,0.4642988610932068
physionet_grabmyo,heldout_subject_fewshot,S37,physionet_grabmyo::heldout_subject::S37,2026,raw_stats_plus_pretrained_plus_signal,balanced_acc,0.4164304742544267
physionet_grabmyo,heldout_subject_fewshot,S37,physionet_grabmyo::heldout_subject::S37,2026,raw_stats_plus_signal,balanced_acc,0.36756931033023216
physionet_grabmyo,heldout_subject_fewshot,S37,physionet_grabmyo::heldout_subject::S37,2027,raw_stats_plus_pretrained_plus_signal,balanced_acc,0.4009921322424174
physionet_grabmyo,heldout_subject_fewshot,S37,physionet_grabmyo::heldout_subject::S37,2027,raw_stats_plus_signal,balanced_acc,0.3426718508447621
physionet_grabmyo,heldout_subject_fewshot,S37,physionet_grabmyo::heldout_subject::S37,2028,raw_stats_plus_pretrained_plus_signal,balanced_acc,0.41773785629564425
physionet_grabmyo,heldout_subject_fewshot,S37,physionet_grabmyo::heldout_subject::S37,2028,raw_stats_plus_signal,balanced_acc,0.34909603672312545
physionet_grabmyo,heldout_subject_fewshot,S37,physionet_grabmyo::heldout_subject::S37,2029,raw_stats_plus_pretrained_plus_signal,balanced_acc,0.4054761848887666
physionet_grabmyo,heldout_subject_fewshot,S37,physionet_grabmyo::heldout_subject::S37,2029,raw_stats_plus_signal,balanced_acc,0.3513116588900077
physionet_grabmyo,heldout_subject_fewshot,S37,physionet_grabmyo::heldout_subject::S37,2030,raw_stats_plus_pretrained_plus_signal,balanced_acc,0.41054630876985687
physionet_grabmyo,heldout_subject_fewshot,S37,physionet_grabmyo::heldout_subject::S37,2030,raw_stats_plus_signal,balanced_acc,0.3814134734090072
physionet_grabmyo,heldout_subject_fewshot,S37,physionet_grabmyo::heldout_subject::S37,2031,raw_stats_plus_pretrained_plus_signal,balanced_acc,0.37909080726266503
physionet_grabmyo,heldout_subject_fewshot,S37,physionet_grabmyo::heldout_subject::S37,2031,raw_stats_plus_signal,balanced_acc,0.32996950448618356
physionet_grabmyo,heldout_subject_fewshot,S37,physionet_grabmyo::heldout_subject::S37,2032,raw_stats_plus_pretrained_plus_signal,balanced_acc,0.38856077977080444
physionet_grabmyo,heldout_subject_fewshot,S37,physionet_grabmyo::heldout_subject::S37,2032,raw_stats_plus_signal,balanced_acc,0.38071579116498344
physionet_grabmyo,heldout_subject_fewshot,S37,physionet_grabmyo::heldout_subject::S37,2033,raw_stats_plus_pretrained_plus_signal,balanced_acc,0.4329514404495212
physionet_grabmyo,heldout_subject_fewshot,S37,physionet_grabmyo::heldout_subject::S37,2033,raw_stats_plus_signal,balanced_acc,0.41059281655659613
physionet_grabmyo,heldout_subject_fewshot,S37,physionet_grabmyo::heldout_subject::S37,2034,raw_stats_plus_pretrained_plus_signal,balanced_acc,0.41806243995469383
physionet_grabmyo,heldout_subject_fewshot,S37,physionet_grabmyo::heldout_subject::S37,2034,raw_stats_plus_signal,balanced_acc,0.39626720968595963
physionet_grabmyo,heldout_subject_fewshot,S37,physionet_grabmyo::heldout_subject::S37,2035,raw_stats_plus_pretrained_plus_signal,balanced_acc,0.4396589535724436
physionet_grabmyo,heldout_subject_fewshot,S37,physionet_grabmyo::heldout_subject::S37,2035,raw_stats_plus_signal,balanced_acc,0.3574034594435693
physionet_grabmyo,heldout_subject_fewshot,S38,physionet_grabmyo::heldout_subject::S38,2026,raw_stats_plus_pretrained_plus_signal,balanced_acc,0.5087777246113359
physionet_grabmyo,heldout_subject_fewshot,S38,physionet_grabmyo::heldout_subject::S38,2026,raw_stats_plus_signal,balanced_acc,0.49675666270278146
physionet_grabmyo,heldout_subject_fewshot,S38,physionet_grabmyo::heldout_subject::S38,2027,raw_stats_plus_pretrained_plus_signal,balanced_acc,0.5260200967117503
physionet_grabmyo,heldout_subject_fewshot,S38,physionet_grabmyo::heldout_subject::S38,2027,raw_stats_plus_signal,balanced_acc,0.45472269673567595
physionet_grabmyo,heldout_subject_fewshot,S38,physionet_grabmyo::heldout_subject::S38,2028,raw_stats_plus_pretrained_plus_signal,balanced_acc,0.5108792466265325
physionet_grabmyo,heldout_subject_fewshot,S38,physionet_grabmyo::heldout_subject::S38,2028,raw_stats_plus_signal,balanced_acc,0.4808647413056717
physionet_grabmyo,heldout_subject_fewshot,S38,physionet_grabmyo::heldout_subject::S38,2029,raw_stats_plus_pretrained_plus_signal,balanced_acc,0.5175002547373115
physionet_grabmyo,heldout_subject_fewshot,S38,physionet_grabmyo::heldout_subject::S38,2029,raw_stats_plus_signal,balanced_acc,0.4846103363704899
physionet_grabmyo,heldout_subject_fewshot,S38,physionet_grabmyo::heldout_subject::S38,2030,raw_stats_plus_pretrained_plus_signal,balanced_acc,0.5354269156666451
physionet_grabmyo,heldout_subject_fewshot,S38,physionet_grabmyo::heldout_subject::S38,2030,raw_stats_plus_signal,balanced_acc,0.4925651362218652
physionet_grabmyo,heldout_subject_fewshot,S38,physionet_grabmyo::heldout_subject::S38,2031,raw_stats_plus_pretrained_plus_signal,balanced_acc,0.5563688824780313
physionet_grabmyo,heldout_subject_fewshot,S38,physionet_grabmyo::heldout_subject::S38,2031,raw_stats_plus_signal,balanced_acc,0.48720425663463857
physionet_grabmyo,heldout_subject_fewshot,S38,physionet_grabmyo::heldout_subject::S38,2032,raw_stats_plus_pretrained_plus_signal,balanced_acc,0.48906329179327884
physionet_grabmyo,heldout_subject_fewshot,S38,physionet_grabmyo::heldout_subject::S38,2032,raw_stats_plus_signal,balanced_acc,0.4403737541846858
physionet_grabmyo,heldout_subject_fewshot,S38,physionet_grabmyo::heldout_subject::S38,2033,raw_stats_plus_pretrained_plus_signal,balanced_acc,0.55735733023487
physionet_grabmyo,heldout_subject_fewshot,S38,physionet_grabmyo::heldout_subject::S38,2033,raw_stats_plus_signal,balanced_acc,0.5179249173332914
physionet_grabmyo,heldout_subject_fewshot,S38,physionet_grabmyo::heldout_subject::S38,2034,raw_stats_plus_pretrained_plus_signal,balanced_acc,0.5577411450432288
physionet_grabmyo,heldout_subject_fewshot,S38,physionet_grabmyo::heldout_subject::S38,2034,raw_stats_plus_signal,balanced_acc,0.49517474913703957
physionet_grabmyo,heldout_subject_fewshot,S38,physionet_grabmyo::heldout_subject::S38,2035,raw_stats_plus_pretrained_plus_signal,balanced_acc,0.5486341266526218
physionet_grabmyo,heldout_subject_fewshot,S38,physionet_grabmyo::heldout_subject::S38,2035,raw_stats_plus_signal,balanced_acc,0.4907977074581146
physionet_grabmyo,heldout_subject_fewshot,S39,physionet_grabmyo::heldout_subject::S39,2026,raw_stats_plus_pretrained_plus_signal,balanced_acc,0.5718717652607438
physionet_grabmyo,heldout_subject_fewshot,S39,physionet_grabmyo::heldout_subject::S39,2026,raw_stats_plus_signal,balanced_acc,0.5004443244589172
physionet_grabmyo,heldout_subject_fewshot,S39,physionet_grabmyo::heldout_subject::S39,2027,raw_stats_plus_pretrained_plus_signal,balanced_acc,0.5584892701240348
physionet_grabmyo,heldout_subject_fewshot,S39,physionet_grabmyo::heldout_subject::S39,2027,raw_stats_plus_signal,balanced_acc,0.5133989690534169
physionet_grabmyo,heldout_subject_fewshot,S39,physionet_grabmyo::heldout_subject::S39,2028,raw_stats_plus_pretrained_plus_signal,balanced_acc,0.5064517908361924
physionet_grabmyo,heldout_subject_fewshot,S39,physionet_grabmyo::heldout_subject::S39,2028,raw_stats_plus_signal,balanced_acc,0.4546598161374569
physionet_grabmyo,heldout_subject_fewshot,S39,physionet_grabmyo::heldout_subject::S39,2029,raw_stats_plus_pretrained_plus_signal,balanced_acc,0.47929209747207285
physionet_grabmyo,heldout_subject_fewshot,S39,physionet_grabmyo::heldout_subject::S39,2029,raw_stats_plus_signal,balanced_acc,0.44608336519875824
physionet_grabmyo,heldout_subject_fewshot,S39,physionet_grabmyo::heldout_subject::S39,2030,raw_stats_plus_pretrained_plus_signal,balanced_acc,0.5210648749982081
physionet_grabmyo,heldout_subject_fewshot,S39,physionet_grabmyo::heldout_subject::S39,2030,raw_stats_plus_signal,balanced_acc,0.45390655882830694
physionet_grabmyo,heldout_subject_fewshot,S39,physionet_grabmyo::heldout_subject::S39,2031,raw_stats_plus_pretrained_plus_signal,balanced_acc,0.4909782599253056
physionet_grabmyo,heldout_subject_fewshot,S39,physionet_grabmyo::heldout_subject::S39,2031,raw_stats_plus_signal,balanced_acc,0.44147620609258686
physionet_grabmyo,heldout_subject_fewshot,S39,physionet_grabmyo::heldout_subject::S39,2032,raw_stats_plus_pretrained_plus_signal,balanced_acc,0.48749345280147344
physionet_grabmyo,heldout_subject_fewshot,S39,physionet_grabmyo::heldout_subject::S39,2032,raw_stats_plus_signal,balanced_acc,0.4247541913157573
physionet_grabmyo,heldout_subject_fewshot,S39,physionet_grabmyo::heldout_subject::S39,2033,raw_stats_plus_pretrained_plus_signal,balanced_acc,0.520675542912156
physionet_grabmyo,heldout_subject_fewshot,S39,physionet_grabmyo::heldout_subject::S39,2033,raw_stats_plus_signal,balanced_acc,0.4562575421249455
physionet_grabmyo,heldout_subject_fewshot,S39,physionet_grabmyo::heldout_subject::S39,2034,raw_stats_plus_pretrained_plus_signal,balanced_acc,0.5378091363842064
physionet_grabmyo,heldout_subject_fewshot,S39,physionet_grabmyo::heldout_subject::S39,2034,raw_stats_plus_signal,balanced_acc,0.4585815324331926
physionet_grabmyo,heldout_subject_fewshot,S39,physionet_grabmyo::heldout_subject::S39,2035,raw_stats_plus_pretrained_plus_signal,balanced_acc,0.5353447994228153
physionet_grabmyo,heldout_subject_fewshot,S39,physionet_grabmyo::heldout_subject::S39,2035,raw_stats_plus_signal,balanced_acc,0.46903266761901097
physionet_grabmyo,heldout_subject_fewshot,S40,physionet_grabmyo::heldout_subject::S40,2026,raw_stats_plus_pretrained_plus_signal,balanced_acc,0.4906509501085999
physionet_grabmyo,heldout_subject_fewshot,S40,physionet_grabmyo::heldout_subject::S40,2026,raw_stats_plus_signal,balanced_acc,0.44793575999288543
physionet_grabmyo,heldout_subject_fewshot,S40,physionet_grabmyo::heldout_subject::S40,2027,raw_stats_plus_pretrained_plus_signal,balanced_acc,0.5223471832785347
physionet_grabmyo,heldout_subject_fewshot,S40,physionet_grabmyo::heldout_subject::S40,2027,raw_stats_plus_signal,balanced_acc,0.5058011830102613
physionet_grabmyo,heldout_subject_fewshot,S40,physionet_grabmyo::heldout_subject::S40,2028,raw_stats_plus_pretrained_plus_signal,balanced_acc,0.5222812391137245
physionet_grabmyo,heldout_subject_fewshot,S40,physionet_grabmyo::heldout_subject::S40,2028,raw_stats_plus_signal,balanced_acc,0.48567435513649343
physionet_grabmyo,heldout_subject_fewshot,S40,physionet_grabmyo::heldout_subject::S40,2029,raw_stats_plus_pretrained_plus_signal,balanced_acc,0.5061950551150053
physionet_grabmyo,heldout_subject_fewshot,S40,physionet_grabmyo::heldout_subject::S40,2029,raw_stats_plus_signal,balanced_acc,0.45135726900788853
physionet_grabmyo,heldout_subject_fewshot,S40,physionet_grabmyo::heldout_subject::S40,2030,raw_stats_plus_pretrained_plus_signal,balanced_acc,0.5229808301321026
physionet_grabmyo,heldout_subject_fewshot,S40,physionet_grabmyo::heldout_subject::S40,2030,raw_stats_plus_signal,balanced_acc,0.45697208481723056
physionet_grabmyo,heldout_subject_fewshot,S40,physionet_grabmyo::heldout_subject::S40,2031,raw_stats_plus_pretrained_plus_signal,balanced_acc,0.48274579124438377
physionet_grabmyo,heldout_subject_fewshot,S40,physionet_grabmyo::heldout_subject::S40,2031,raw_stats_plus_signal,balanced_acc,0.4281678574841137
physionet_grabmyo,heldout_subject_fewshot,S40,physionet_grabmyo::heldout_subject::S40,2032,raw_stats_plus_pretrained_plus_signal,balanced_acc,0.5134351728579281
physionet_grabmyo,heldout_subject_fewshot,S40,physionet_grabmyo::heldout_subject::S40,2032,raw_stats_plus_signal,balanced_acc,0.4561713925277538
