dataset,subject_id,source_session,target_session,unit,seed,model,metric,aulc
physionet_grabmyo,S29,session1,session3,physionet_grabmyo::S29::session1->session3,2031,frequency_logbandpower,balanced_acc,0.44594934409439996
physionet_grabmyo,S29,session1,session3,physionet_grabmyo::S29::session1->session3,2031,pretrained_encoder,balanced_acc,0.16793006969375554
physionet_grabmyo,S29,session1,session3,physionet_grabmyo::S29::session1->session3,2031,raw_stats,balanced_acc,0.5168566278076734
physionet_grabmyo,S29,session1,session3,physionet_grabmyo::S29::session1->session3,2031,raw_stats_plus_frequency,balanced_acc,0.38611652384952805
physionet_grabmyo,S29,session1,session3,physionet_grabmyo::S29::session1->session3,2031,raw_stats_plus_pretrained,balanced_acc,0.3159569283787772
physionet_grabmyo,S29,session1,session3,physionet_grabmyo::S29::session1->session3,2032,frequency_logbandpower,balanced_acc,0.4392608251951529
physionet_grabmyo,S29,session1,session3,physionet_grabmyo::S29::session1->session3,2032,pretrained_encoder,balanced_acc,0.18218748222917153
physionet_grabmyo,S29,session1,session3,physionet_grabmyo::S29::session1->session3,2032,raw_stats,balanced_acc,0.5329646472237085
physionet_grabmyo,S29,session1,session3,physionet_grabmyo::S29::session1->session3,2032,raw_stats_plus_frequency,balanced_acc,0.4064268527631701
physionet_grabmyo,S29,session1,session3,physionet_grabmyo::S29::session1->session3,2032,raw_stats_plus_pretrained,balanced_acc,0.31833293510769595
physionet_grabmyo,S29,session1,session3,physionet_grabmyo::S29::session1->session3,2033,frequency_logbandpower,balanced_acc,0.42727607974502335
physionet_grabmyo,S29,session1,session3,physionet_grabmyo::S29::session1->session3,2033,pretrained_encoder,balanced_acc,0.18107414260393717
physionet_grabmyo,S29,session1,session3,physionet_grabmyo::S29::session1->session3,2033,raw_stats,balanced_acc,0.5269336968777645
physionet_grabmyo,S29,session1,session3,physionet_grabmyo::S29::session1->session3,2033,raw_stats_plus_frequency,balanced_acc,0.3930822023336869
physionet_grabmyo,S29,session1,session3,physionet_grabmyo::S29::session1->session3,2033,raw_stats_plus_pretrained,balanced_acc,0.30122203663705927
physionet_grabmyo,S29,session1,session3,physionet_grabmyo::S29::session1->session3,2034,frequency_logbandpower,balanced_acc,0.4516426953991176
physionet_grabmyo,S29,session1,session3,physionet_grabmyo::S29::session1->session3,2034,pretrained_encoder,balanced_acc,0.18304362354889722
physionet_grabmyo,S29,session1,session3,physionet_grabmyo::S29::session1->session3,2034,raw_stats,balanced_acc,0.5095814802387458
physionet_grabmyo,S29,session1,session3,physionet_grabmyo::S29::session1->session3,2034,raw_stats_plus_frequency,balanced_acc,0.39320289894615595
physionet_grabmyo,S29,session1,session3,physionet_grabmyo::S29::session1->session3,2034,raw_stats_plus_pretrained,balanced_acc,0.32226897616041256
physionet_grabmyo,S29,session1,session3,physionet_grabmyo::S29::session1->session3,2035,frequency_logbandpower,balanced_acc,0.4708235157166899
physionet_grabmyo,S29,session1,session3,physionet_grabmyo::S29::session1->session3,2035,pretrained_encoder,balanced_acc,0.18157203264952695
physionet_grabmyo,S29,session1,session3,physionet_grabmyo::S29::session1->session3,2035,raw_stats,balanced_acc,0.5230040560787218
physionet_grabmyo,S29,session1,session3,physionet_grabmyo::S29::session1->session3,2035,raw_stats_plus_frequency,balanced_acc,0.41389996213358277
physionet_grabmyo,S29,session1,session3,physionet_grabmyo::S29::session1->session3,2035,raw_stats_plus_pretrained,balanced_acc,0.3190820160901145
physionet_grabmyo,S30,session1,session2,physionet_grabmyo::S30::session1->session2,2026,frequency_logbandpower,balanced_acc,0.5372570634145206
physionet_grabmyo,S30,session1,session2,physionet_grabmyo::S30::session1->session2,2026,pretrained_encoder,balanced_acc,0.2773371868229995
physionet_grabmyo,S30,session1,session2,physionet_grabmyo::S30::session1->session2,2026,raw_stats,balanced_acc,0.5975148916763671
physionet_grabmyo,S30,session1,session2,physionet_grabmyo::S30::session1->session2,2026,raw_stats_plus_frequency,balanced_acc,0.47832321112710774
physionet_grabmyo,S30,session1,session2,physionet_grabmyo::S30::session1->session2,2026,raw_stats_plus_pretrained,balanced_acc,0.44523720832493185
physionet_grabmyo,S30,session1,session2,physionet_grabmyo::S30::session1->session2,2027,frequency_logbandpower,balanced_acc,0.5397539756103371
physionet_grabmyo,S30,session1,session2,physionet_grabmyo::S30::session1->session2,2027,pretrained_encoder,balanced_acc,0.27990496953408023
physionet_grabmyo,S30,session1,session2,physionet_grabmyo::S30::session1->session2,2027,raw_stats,balanced_acc,0.5899352572067976
physionet_grabmyo,S30,session1,session2,physionet_grabmyo::S30::session1->session2,2027,raw_stats_plus_frequency,balanced_acc,0.48945167898711045
physionet_grabmyo,S30,session1,session2,physionet_grabmyo::S30::session1->session2,2027,raw_stats_plus_pretrained,balanced_acc,0.44085760738228263
physionet_grabmyo,S30,session1,session2,physionet_grabmyo::S30::session1->session2,2028,frequency_logbandpower,balanced_acc,0.544778762666654
physionet_grabmyo,S30,session1,session2,physionet_grabmyo::S30::session1->session2,2028,pretrained_encoder,balanced_acc,0.2584068270017731
physionet_grabmyo,S30,session1,session2,physionet_grabmyo::S30::session1->session2,2028,raw_stats,balanced_acc,0.5824689025672941
physionet_grabmyo,S30,session1,session2,physionet_grabmyo::S30::session1->session2,2028,raw_stats_plus_frequency,balanced_acc,0.48256648039918115
physionet_grabmyo,S30,session1,session2,physionet_grabmyo::S30::session1->session2,2028,raw_stats_plus_pretrained,balanced_acc,0.4198567498772188
physionet_grabmyo,S30,session1,session2,physionet_grabmyo::S30::session1->session2,2029,frequency_logbandpower,balanced_acc,0.5492684309363182
physionet_grabmyo,S30,session1,session2,physionet_grabmyo::S30::session1->session2,2029,pretrained_encoder,balanced_acc,0.27331228390174966
physionet_grabmyo,S30,session1,session2,physionet_grabmyo::S30::session1->session2,2029,raw_stats,balanced_acc,0.5821208930135748
physionet_grabmyo,S30,session1,session2,physionet_grabmyo::S30::session1->session2,2029,raw_stats_plus_frequency,balanced_acc,0.48815573293099485
physionet_grabmyo,S30,session1,session2,physionet_grabmyo::S30::session1->session2,2029,raw_stats_plus_pretrained,balanced_acc,0.4419041598508787
physionet_grabmyo,S30,session1,session2,physionet_grabmyo::S30::session1->session2,2030,frequency_logbandpower,balanced_acc,0.5476364892369812
physionet_grabmyo,S30,session1,session2,physionet_grabmyo::S30::session1->session2,2030,pretrained_encoder,balanced_acc,0.2633050578627635
physionet_grabmyo,S30,session1,session2,physionet_grabmyo::S30::session1->session2,2030,raw_stats,balanced_acc,0.5893986606644469
physionet_grabmyo,S30,session1,session2,physionet_grabmyo::S30::session1->session2,2030,raw_stats_plus_frequency,balanced_acc,0.48184407826872727
physionet_grabmyo,S30,session1,session2,physionet_grabmyo::S30::session1->session2,2030,raw_stats_plus_pretrained,balanced_acc,0.4435125560996547
physionet_grabmyo,S30,session1,session2,physionet_grabmyo::S30::session1->session2,2031,frequency_logbandpower,balanced_acc,0.53192225178031
physionet_grabmyo,S30,session1,session2,physionet_grabmyo::S30::session1->session2,2031,pretrained_encoder,balanced_acc,0.25748844595616927
physionet_grabmyo,S30,session1,session2,physionet_grabmyo::S30::session1->session2,2031,raw_stats,balanced_acc,0.5853896615773488
physionet_grabmyo,S30,session1,session2,physionet_grabmyo::S30::session1->session2,2031,raw_stats_plus_frequency,balanced_acc,0.48392923362423357
physionet_grabmyo,S30,session1,session2,physionet_grabmyo::S30::session1->session2,2031,raw_stats_plus_pretrained,balanced_acc,0.448486512442436
physionet_grabmyo,S30,session1,session2,physionet_grabmyo::S30::session1->session2,2032,frequency_logbandpower,balanced_acc,0.5525732239809676
physionet_grabmyo,S30,session1,session2,physionet_grabmyo::S30::session1->session2,2032,pretrained_encoder,balanced_acc,0.2603954704214043
physionet_grabmyo,S30,session1,session2,physionet_grabmyo::S30::session1->session2,2032,raw_stats,balanced_acc,0.5826713298110339
physionet_grabmyo,S30,session1,session2,physionet_grabmyo::S30::session1->session2,2032,raw_stats_plus_frequency,balanced_acc,0.4890528176516173
physionet_grabmyo,S30,session1,session2,physionet_grabmyo::S30::session1->session2,2032,raw_stats_plus_pretrained,balanced_acc,0.44471824998161025
physionet_grabmyo,S30,session1,session2,physionet_grabmyo::S30::session1->session2,2033,frequency_logbandpower,balanced_acc,0.5513651025005235
physionet_grabmyo,S30,session1,session2,physionet_grabmyo::S30::session1->session2,2033,pretrained_encoder,balanced_acc,0.2772209002036783
physionet_grabmyo,S30,session1,session2,physionet_grabmyo::S30::session1->session2,2033,raw_stats,balanced_acc,0.589713497097934
physionet_grabmyo,S30,session1,session2,physionet_grabmyo::S30::session1->session2,2033,raw_stats_plus_frequency,balanced_acc,0.49137482341153477
physionet_grabmyo,S30,session1,session2,physionet_grabmyo::S30::session1->session2,2033,raw_stats_plus_pretrained,balanced_acc,0.42389780727581744
physionet_grabmyo,S30,session1,session2,physionet_grabmyo::S30::session1->session2,2034,frequency_logbandpower,balanced_acc,0.5448985954673025
physionet_grabmyo,S30,session1,session2,physionet_grabmyo::S30::session1->session2,2034,pretrained_encoder,balanced_acc,0.2705980839192561
physionet_grabmyo,S30,session1,session2,physionet_grabmyo::S30::session1->session2,2034,raw_stats,balanced_acc,0.579272728345461
physionet_grabmyo,S30,session1,session2,physionet_grabmyo::S30::session1->session2,2034,raw_stats_plus_frequency,balanced_acc,0.48598424529474443
physionet_grabmyo,S30,session1,session2,physionet_grabmyo::S30::session1->session2,2034,raw_stats_plus_pretrained,balanced_acc,0.4481055781876283
physionet_grabmyo,S30,session1,session2,physionet_grabmyo::S30::session1->session2,2035,frequency_logbandpower,balanced_acc,0.5432945345159396
physionet_grabmyo,S30,session1,session2,physionet_grabmyo::S30::session1->session2,2035,pretrained_encoder,balanced_acc,0.2504937500648398
physionet_grabmyo,S30,session1,session2,physionet_grabmyo::S30::session1->session2,2035,raw_stats,balanced_acc,0.592364444258099
physionet_grabmyo,S30,session1,session2,physionet_grabmyo::S30::session1->session2,2035,raw_stats_plus_frequency,balanced_acc,0.4834885706166833
physionet_grabmyo,S30,session1,session2,physionet_grabmyo::S30::session1->session2,2035,raw_stats_plus_pretrained,balanced_acc,0.43146828630615475
physionet_grabmyo,S30,session1,session3,physionet_grabmyo::S30::session1->session3,2026,frequency_logbandpower,balanced_acc,0.5387264303035462
physionet_grabmyo,S30,session1,session3,physionet_grabmyo::S30::session1->session3,2026,pretrained_encoder,balanced_acc,0.27092084013381984
physionet_grabmyo,S30,session1,session3,physionet_grabmyo::S30::session1->session3,2026,raw_stats,balanced_acc,0.6407038009387
physionet_grabmyo,S30,session1,session3,physionet_grabmyo::S30::session1->session3,2026,raw_stats_plus_frequency,balanced_acc,0.5258238468192241
physionet_grabmyo,S30,session1,session3,physionet_grabmyo::S30::session1->session3,2026,raw_stats_plus_pretrained,balanced_acc,0.42913310056810805
physionet_grabmyo,S30,session1,session3,physionet_grabmyo::S30::session1->session3,2027,frequency_logbandpower,balanced_acc,0.5230842855878737
physionet_grabmyo,S30,session1,session3,physionet_grabmyo::S30::session1->session3,2027,pretrained_encoder,balanced_acc,0.2758826229607566
physionet_grabmyo,S30,session1,session3,physionet_grabmyo::S30::session1->session3,2027,raw_stats,balanced_acc,0.6401027808197741
physionet_grabmyo,S30,session1,session3,physionet_grabmyo::S30::session1->session3,2027,raw_stats_plus_frequency,balanced_acc,0.5086719632684594
physionet_grabmyo,S30,session1,session3,physionet_grabmyo::S30::session1->session3,2027,raw_stats_plus_pretrained,balanced_acc,0.434294020011226
physionet_grabmyo,S30,session1,session3,physionet_grabmyo::S30::session1->session3,2028,frequency_logbandpower,balanced_acc,0.536858394794581
physionet_grabmyo,S30,session1,session3,physionet_grabmyo::S30::session1->session3,2028,pretrained_encoder,balanced_acc,0.2742781421757371
physionet_grabmyo,S30,session1,session3,physionet_grabmyo::S30::session1->session3,2028,raw_stats,balanced_acc,0.6337695104347816
physionet_grabmyo,S30,session1,session3,physionet_grabmyo::S30::session1->session3,2028,raw_stats_plus_frequency,balanced_acc,0.5124804984367162
physionet_grabmyo,S30,session1,session3,physionet_grabmyo::S30::session1->session3,2028,raw_stats_plus_pretrained,balanced_acc,0.42632512035747383
physionet_grabmyo,S30,session1,session3,physionet_grabmyo::S30::session1->session3,2029,frequency_logbandpower,balanced_acc,0.5456488422433691
physionet_grabmyo,S30,session1,session3,physionet_grabmyo::S30::session1->session3,2029,pretrained_encoder,balanced_acc,0.254110461306004
physionet_grabmyo,S30,session1,session3,physionet_grabmyo::S30::session1->session3,2029,raw_stats,balanced_acc,0.6288097138341643
physionet_grabmyo,S30,session1,session3,physionet_grabmyo::S30::session1->session3,2029,raw_stats_plus_frequency,balanced_acc,0.5258932434588852
physionet_grabmyo,S30,session1,session3,physionet_grabmyo::S30::session1->session3,2029,raw_stats_plus_pretrained,balanced_acc,0.4143046830476057
physionet_grabmyo,S30,session1,session3,physionet_grabmyo::S30::session1->session3,2030,frequency_logbandpower,balanced_acc,0.5396479422508151
physionet_grabmyo,S30,session1,session3,physionet_grabmyo::S30::session1->session3,2030,pretrained_encoder,balanced_acc,0.271777829996052
physionet_grabmyo,S30,session1,session3,physionet_grabmyo::S30::session1->session3,2030,raw_stats,balanced_acc,0.6265881814422993
physionet_grabmyo,S30,session1,session3,physionet_grabmyo::S30::session1->session3,2030,raw_stats_plus_frequency,balanced_acc,0.5144151549165665
physionet_grabmyo,S30,session1,session3,physionet_grabmyo::S30::session1->session3,2030,raw_stats_plus_pretrained,balanced_acc,0.4038681104671874
physionet_grabmyo,S30,session1,session3,physionet_grabmyo::S30::session1->session3,2031,frequency_logbandpower,balanced_acc,0.5229085083167831
physionet_grabmyo,S30,session1,session3,physionet_grabmyo::S30::session1->session3,2031,pretrained_encoder,balanced_acc,0.27327890979903224
physionet_grabmyo,S30,session1,session3,physionet_grabmyo::S30::session1->session3,2031,raw_stats,balanced_acc,0.6379001963088012
physionet_grabmyo,S30,session1,session3,physionet_grabmyo::S30::session1->session3,2031,raw_stats_plus_frequency,balanced_acc,0.5082923241191385
physionet_grabmyo,S30,session1,session3,physionet_grabmyo::S30::session1->session3,2031,raw_stats_plus_pretrained,balanced_acc,0.40025512817686015
physionet_grabmyo,S30,session1,session3,physionet_grabmyo::S30::session1->session3,2032,frequency_logbandpower,balanced_acc,0.5332918410877397
physionet_grabmyo,S30,session1,session3,physionet_grabmyo::S30::session1->session3,2032,pretrained_encoder,balanced_acc,0.26582550827690005
physionet_grabmyo,S30,session1,session3,physionet_grabmyo::S30::session1->session3,2032,raw_stats,balanced_acc,0.6432135217581489
physionet_grabmyo,S30,session1,session3,physionet_grabmyo::S30::session1->session3,2032,raw_stats_plus_frequency,balanced_acc,0.49127426228430987
physionet_grabmyo,S30,session1,session3,physionet_grabmyo::S30::session1->session3,2032,raw_stats_plus_pretrained,balanced_acc,0.42399929509126594
physionet_grabmyo,S30,session1,session3,physionet_grabmyo::S30::session1->session3,2033,frequency_logbandpower,balanced_acc,0.5374941777218576
physionet_grabmyo,S30,session1,session3,physionet_grabmyo::S30::session1->session3,2033,pretrained_encoder,balanced_acc,0.27047422917641933
physionet_grabmyo,S30,session1,session3,physionet_grabmyo::S30::session1->session3,2033,raw_stats,balanced_acc,0.6272240191185643
physionet_grabmyo,S30,session1,session3,physionet_grabmyo::S30::session1->session3,2033,raw_stats_plus_frequency,balanced_acc,0.526134437091245
physionet_grabmyo,S30,session1,session3,physionet_grabmyo::S30::session1->session3,2033,raw_stats_plus_pretrained,balanced_acc,0.41143201092908943
physionet_grabmyo,S30,session1,session3,physionet_grabmyo::S30::session1->session3,2034,frequency_logbandpower,balanced_acc,0.5420953071918589
physionet_grabmyo,S30,session1,session3,physionet_grabmyo::S30::session1->session3,2034,pretrained_encoder,balanced_acc,0.2567519413761002
physionet_grabmyo,S30,session1,session3,physionet_grabmyo::S30::session1->session3,2034,raw_stats,balanced_acc,0.6329918606274312
physionet_grabmyo,S30,session1,session3,physionet_grabmyo::S30::session1->session3,2034,raw_stats_plus_frequency,balanced_acc,0.5119920631687697
physionet_grabmyo,S30,session1,session3,physionet_grabmyo::S30::session1->session3,2034,raw_stats_plus_pretrained,balanced_acc,0.42027362569161814
physionet_grabmyo,S30,session1,session3,physionet_grabmyo::S30::session1->session3,2035,frequency_logbandpower,balanced_acc,0.5312559589913617
physionet_grabmyo,S30,session1,session3,physionet_grabmyo::S30::session1->session3,2035,pretrained_encoder,balanced_acc,0.2580137026788741
physionet_grabmyo,S30,session1,session3,physionet_grabmyo::S30::session1->session3,2035,raw_stats,balanced_acc,0.6332558391439584
physionet_grabmyo,S30,session1,session3,physionet_grabmyo::S30::session1->session3,2035,raw_stats_plus_frequency,balanced_acc,0.5125223996597449
physionet_grabmyo,S30,session1,session3,physionet_grabmyo::S30::session1->session3,2035,raw_stats_plus_pretrained,balanced_acc,0.42373791055103605
physionet_grabmyo,S31,session1,session2,physionet_grabmyo::S31::session1->session2,2026,frequency_logbandpower,balanced_acc,0.49816869651903395
physionet_grabmyo,S31,session1,session2,physionet_grabmyo::S31::session1->session2,2026,pretrained_encoder,balanced_acc,0.18938688623689887
physionet_grabmyo,S31,session1,session2,physionet_grabmyo::S31::session1->session2,2026,raw_stats,balanced_acc,0.5069044917492483
physionet_grabmyo,S31,session1,session2,physionet_grabmyo::S31::session1->session2,2026,raw_stats_plus_frequency,balanced_acc,0.42473359365360047
physionet_grabmyo,S31,session1,session2,physionet_grabmyo::S31::session1->session2,2026,raw_stats_plus_pretrained,balanced_acc,0.2944837500204112
physionet_grabmyo,S31,session1,session2,physionet_grabmyo::S31::session1->session2,2027,frequency_logbandpower,balanced_acc,0.4930772019388454
physionet_grabmyo,S31,session1,session2,physionet_grabmyo::S31::session1->session2,2027,pretrained_encoder,balanced_acc,0.20198923129226068
physionet_grabmyo,S31,session1,session2,physionet_grabmyo::S31::session1->session2,2027,raw_stats,balanced_acc,0.5061663809207089
physionet_grabmyo,S31,session1,session2,physionet_grabmyo::S31::session1->session2,2027,raw_stats_plus_frequency,balanced_acc,0.44827108597399257
physionet_grabmyo,S31,session1,session2,physionet_grabmyo::S31::session1->session2,2027,raw_stats_plus_pretrained,balanced_acc,0.32094088220650635
physionet_grabmyo,S31,session1,session2,physionet_grabmyo::S31::session1->session2,2028,frequency_logbandpower,balanced_acc,0.5007497480374771
physionet_grabmyo,S31,session1,session2,physionet_grabmyo::S31::session1->session2,2028,pretrained_encoder,balanced_acc,0.19456737058316545
physionet_grabmyo,S31,session1,session2,physionet_grabmyo::S31::session1->session2,2028,raw_stats,balanced_acc,0.48931972199356283
physionet_grabmyo,S31,session1,session2,physionet_grabmyo::S31::session1->session2,2028,raw_stats_plus_frequency,balanced_acc,0.43217050701027854
physionet_grabmyo,S31,session1,session2,physionet_grabmyo::S31::session1->session2,2028,raw_stats_plus_pretrained,balanced_acc,0.3094788583914755
physionet_grabmyo,S31,session1,session2,physionet_grabmyo::S31::session1->session2,2029,frequency_logbandpower,balanced_acc,0.5107067214481521
physionet_grabmyo,S31,session1,session2,physionet_grabmyo::S31::session1->session2,2029,pretrained_encoder,balanced_acc,0.19861064569318818
physionet_grabmyo,S31,session1,session2,physionet_grabmyo::S31::session1->session2,2029,raw_stats,balanced_acc,0.5003143374169517
physionet_grabmyo,S31,session1,session2,physionet_grabmyo::S31::session1->session2,2029,raw_stats_plus_frequency,balanced_acc,0.44114947423386136
physionet_grabmyo,S31,session1,session2,physionet_grabmyo::S31::session1->session2,2029,raw_stats_plus_pretrained,balanced_acc,0.31571541054312136
physionet_grabmyo,S31,session1,session2,physionet_grabmyo::S31::session1->session2,2030,frequency_logbandpower,balanced_acc,0.5081314796470119
physionet_grabmyo,S31,session1,session2,physionet_grabmyo::S31::session1->session2,2030,pretrained_encoder,balanced_acc,0.19023500535091561
physionet_grabmyo,S31,session1,session2,physionet_grabmyo::S31::session1->session2,2030,raw_stats,balanced_acc,0.48615467935556583
physionet_grabmyo,S31,session1,session2,physionet_grabmyo::S31::session1->session2,2030,raw_stats_plus_frequency,balanced_acc,0.42821282050479487
physionet_grabmyo,S31,session1,session2,physionet_grabmyo::S31::session1->session2,2030,raw_stats_plus_pretrained,balanced_acc,0.30961105248933846
physionet_grabmyo,S31,session1,session2,physionet_grabmyo::S31::session1->session2,2031,frequency_logbandpower,balanced_acc,0.5124000190978286
physionet_grabmyo,S31,session1,session2,physionet_grabmyo::S31::session1->session2,2031,pretrained_encoder,balanced_acc,0.20438352501744056
physionet_grabmyo,S31,session1,session2,physionet_grabmyo::S31::session1->session2,2031,raw_stats,balanced_acc,0.5102538942378674
physionet_grabmyo,S31,session1,session2,physionet_grabmyo::S31::session1->session2,2031,raw_stats_plus_frequency,balanced_acc,0.4414936441158893
physionet_grabmyo,S31,session1,session2,physionet_grabmyo::S31::session1->session2,2031,raw_stats_plus_pretrained,balanced_acc,0.31315920513816525
physionet_grabmyo,S31,session1,session2,physionet_grabmyo::S31::session1->session2,2032,frequency_logbandpower,balanced_acc,0.5094844669730689
physionet_grabmyo,S31,session1,session2,physionet_grabmyo::S31::session1->session2,2032,pretrained_encoder,balanced_acc,0.19992896322043055
physionet_grabmyo,S31,session1,session2,physionet_grabmyo::S31::session1->session2,2032,raw_stats,balanced_acc,0.5011479962214551
physionet_grabmyo,S31,session1,session2,physionet_grabmyo::S31::session1->session2,2032,raw_stats_plus_frequency,balanced_acc,0.4714852434776273
physionet_grabmyo,S31,session1,session2,physionet_grabmyo::S31::session1->session2,2032,raw_stats_plus_pretrained,balanced_acc,0.3235527282147935
physionet_grabmyo,S31,session1,session2,physionet_grabmyo::S31::session1->session2,2033,frequency_logbandpower,balanced_acc,0.496362112592952
physionet_grabmyo,S31,session1,session2,physionet_grabmyo::S31::session1->session2,2033,pretrained_encoder,balanced_acc,0.20500578083886722
physionet_grabmyo,S31,session1,session2,physionet_grabmyo::S31::session1->session2,2033,raw_stats,balanced_acc,0.4966835201626103
physionet_grabmyo,S31,session1,session2,physionet_grabmyo::S31::session1->session2,2033,raw_stats_plus_frequency,balanced_acc,0.41546315512953813
physionet_grabmyo,S31,session1,session2,physionet_grabmyo::S31::session1->session2,2033,raw_stats_plus_pretrained,balanced_acc,0.29838816917911376
physionet_grabmyo,S31,session1,session2,physionet_grabmyo::S31::session1->session2,2034,frequency_logbandpower,balanced_acc,0.5058517495353976
physionet_grabmyo,S31,session1,session2,physionet_grabmyo::S31::session1->session2,2034,pretrained_encoder,balanced_acc,0.18393165114119886
physionet_grabmyo,S31,session1,session2,physionet_grabmyo::S31::session1->session2,2034,raw_stats,balanced_acc,0.5048732424345218
physionet_grabmyo,S31,session1,session2,physionet_grabmyo::S31::session1->session2,2034,raw_stats_plus_frequency,balanced_acc,0.4442971397411611
physionet_grabmyo,S31,session1,session2,physionet_grabmyo::S31::session1->session2,2034,raw_stats_plus_pretrained,balanced_acc,0.3190135754201041
physionet_grabmyo,S31,session1,session2,physionet_grabmyo::S31::session1->session2,2035,frequency_logbandpower,balanced_acc,0.5259881688279491
physionet_grabmyo,S31,session1,session2,physionet_grabmyo::S31::session1->session2,2035,pretrained_encoder,balanced_acc,0.19771468812027052
physionet_grabmyo,S31,session1,session2,physionet_grabmyo::S31::session1->session2,2035,raw_stats,balanced_acc,0.5121868445346488
physionet_grabmyo,S31,session1,session2,physionet_grabmyo::S31::session1->session2,2035,raw_stats_plus_frequency,balanced_acc,0.44274564372325326
physionet_grabmyo,S31,session1,session2,physionet_grabmyo::S31::session1->session2,2035,raw_stats_plus_pretrained,balanced_acc,0.3335866355907371
physionet_grabmyo,S31,session1,session3,physionet_grabmyo::S31::session1->session3,2026,frequency_logbandpower,balanced_acc,0.4793036190559766
physionet_grabmyo,S31,session1,session3,physionet_grabmyo::S31::session1->session3,2026,pretrained_encoder,balanced_acc,0.17642032586354753
physionet_grabmyo,S31,session1,session3,physionet_grabmyo::S31::session1->session3,2026,raw_stats,balanced_acc,0.46966820895933253
physionet_grabmyo,S31,session1,session3,physionet_grabmyo::S31::session1->session3,2026,raw_stats_plus_frequency,balanced_acc,0.42082068995633487
physionet_grabmyo,S31,session1,session3,physionet_grabmyo::S31::session1->session3,2026,raw_stats_plus_pretrained,balanced_acc,0.27916987137097077
physionet_grabmyo,S31,session1,session3,physionet_grabmyo::S31::session1->session3,2027,frequency_logbandpower,balanced_acc,0.49429227418616295
physionet_grabmyo,S31,session1,session3,physionet_grabmyo::S31::session1->session3,2027,pretrained_encoder,balanced_acc,0.16722533957453456
physionet_grabmyo,S31,session1,session3,physionet_grabmyo::S31::session1->session3,2027,raw_stats,balanced_acc,0.48117236204239033
physionet_grabmyo,S31,session1,session3,physionet_grabmyo::S31::session1->session3,2027,raw_stats_plus_frequency,balanced_acc,0.4071291666235926
physionet_grabmyo,S31,session1,session3,physionet_grabmyo::S31::session1->session3,2027,raw_stats_plus_pretrained,balanced_acc,0.28030409900206826
physionet_grabmyo,S31,session1,session3,physionet_grabmyo::S31::session1->session3,2028,frequency_logbandpower,balanced_acc,0.4958529684068748
physionet_grabmyo,S31,session1,session3,physionet_grabmyo::S31::session1->session3,2028,pretrained_encoder,balanced_acc,0.20081522212393027
physionet_grabmyo,S31,session1,session3,physionet_grabmyo::S31::session1->session3,2028,raw_stats,balanced_acc,0.4614226438580756
physionet_grabmyo,S31,session1,session3,physionet_grabmyo::S31::session1->session3,2028,raw_stats_plus_frequency,balanced_acc,0.42287042498278804
physionet_grabmyo,S31,session1,session3,physionet_grabmyo::S31::session1->session3,2028,raw_stats_plus_pretrained,balanced_acc,0.2996781558872445
physionet_grabmyo,S31,session1,session3,physionet_grabmyo::S31::session1->session3,2029,frequency_logbandpower,balanced_acc,0.49457102465829483
physionet_grabmyo,S31,session1,session3,physionet_grabmyo::S31::session1->session3,2029,pretrained_encoder,balanced_acc,0.19139096501217503
physionet_grabmyo,S31,session1,session3,physionet_grabmyo::S31::session1->session3,2029,raw_stats,balanced_acc,0.4848783998614697
physionet_grabmyo,S31,session1,session3,physionet_grabmyo::S31::session1->session3,2029,raw_stats_plus_frequency,balanced_acc,0.41538596748630896
physionet_grabmyo,S31,session1,session3,physionet_grabmyo::S31::session1->session3,2029,raw_stats_plus_pretrained,balanced_acc,0.27335390494128614
physionet_grabmyo,S31,session1,session3,physionet_grabmyo::S31::session1->session3,2030,frequency_logbandpower,balanced_acc,0.4992265468221883
physionet_grabmyo,S31,session1,session3,physionet_grabmyo::S31::session1->session3,2030,pretrained_encoder,balanced_acc,0.17776762177561625
physionet_grabmyo,S31,session1,session3,physionet_grabmyo::S31::session1->session3,2030,raw_stats,balanced_acc,0.4811032828092393
physionet_grabmyo,S31,session1,session3,physionet_grabmyo::S31::session1->session3,2030,raw_stats_plus_frequency,balanced_acc,0.411790123448771
physionet_grabmyo,S31,session1,session3,physionet_grabmyo::S31::session1->session3,2030,raw_stats_plus_pretrained,balanced_acc,0.2662925820183349
physionet_grabmyo,S31,session1,session3,physionet_grabmyo::S31::session1->session3,2031,frequency_logbandpower,balanced_acc,0.4885798930591195
physionet_grabmyo,S31,session1,session3,physionet_grabmyo::S31::session1->session3,2031,pretrained_encoder,balanced_acc,0.1798696765792307
physionet_grabmyo,S31,session1,session3,physionet_grabmyo::S31::session1->session3,2031,raw_stats,balanced_acc,0.44298525949768086
physionet_grabmyo,S31,session1,session3,physionet_grabmyo::S31::session1->session3,2031,raw_stats_plus_frequency,balanced_acc,0.4171372288043377
physionet_grabmyo,S31,session1,session3,physionet_grabmyo::S31::session1->session3,2031,raw_stats_plus_pretrained,balanced_acc,0.29428617044056427
physionet_grabmyo,S31,session1,session3,physionet_grabmyo::S31::session1->session3,2032,frequency_logbandpower,balanced_acc,0.48354473157644784
physionet_grabmyo,S31,session1,session3,physionet_grabmyo::S31::session1->session3,2032,pretrained_encoder,balanced_acc,0.19326479210751016
